age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
29,157612,13,1,3,0,0,1,0,45,1,1,1
17,176017,6,1,5,0,1,0,0,15,1,1,1
22,203182,13,1,0,0,0,0,0,30,1,1,1
42,86185,10,1,3,1,0,0,0,40,1,1,1
19,93604,4,1,4,0,1,0,1,32,1,1,1
19,83930,9,1,4,0,0,0,0,20,1,1,1
39,318918,13,0,2,0,1,0,0,40,1,1,0
57,109973,9,1,3,0,0,0,0,40,1,1,0
18,252993,8,1,4,0,1,0,0,40,0,1,1
38,161463,15,0,2,3,1,0,0,40,1,0,0
34,353927,10,0,2,0,1,0,0,40,1,0,2
48,219021,15,0,2,0,1,0,0,35,1,0,2
32,191856,14,0,1,0,0,0,0,45,1,0,1
29,186733,9,0,2,0,1,0,0,50,1,1,1
25,174592,9,1,4,0,0,0,0,25,1,1,1
20,196745,10,1,4,0,0,1,0,16,1,1,1
53,137428,4,0,2,0,1,0,0,60,1,0,1
53,168107,13,0,2,0,1,0,0,40,1,0,1
50,138852,10,1,3,0,1,1,0,22,1,1,1
36,301227,3,1,0,4,0,0,0,35,0,1,1
44,113597,10,0,2,0,1,0,0,55,1,0,0
39,121590,10,1,3,3,1,1,0,40,1,0,1
51,84278,13,0,2,0,1,0,0,55,1,0,1
41,225892,10,0,2,0,1,0,0,48,1,0,1
52,195635,9,0,2,0,1,0,1,38,1,1,1
18,187770,9,1,4,0,1,0,0,30,1,1,1
53,156843,14,1,3,0,0,0,1,54,1,0,1
84,155057,13,0,2,0,1,0,0,20,1,1,2
36,160120,9,0,2,2,1,0,0,40,0,1,1
42,572751,1,0,2,0,1,0,0,40,0,1,1
18,155752,9,1,3,0,0,0,0,30,1,1,1
21,118693,10,1,4,0,1,0,0,40,1,1,1
23,121313,9,1,4,0,1,0,0,40,1,1,2
32,198183,10,1,3,0,0,0,0,38,1,1,1
46,65535,13,0,2,0,1,0,0,48,1,0,0
56,659558,8,1,0,3,0,0,0,40,1,1,1
55,26716,6,1,3,0,1,0,0,60,1,1,1
23,212803,13,1,3,0,0,0,0,35,1,1,0
24,285432,9,1,4,0,1,0,0,40,1,1,1
58,205267,13,0,1,0,0,0,0,40,1,0,0
22,310152,10,1,3,0,1,0,0,40,1,1,1
67,123393,7,0,2,0,1,0,0,40,1,1,1
23,33884,10,1,0,0,0,0,0,40,1,1,1
40,136244,10,0,1,0,0,0,0,40,1,1,1
56,145574,9,0,2,0,1,0,1,60,1,0,2
30,73796,13,1,3,0,0,0,0,40,1,1,0
28,138692,13,0,2,0,1,0,1,40,1,0,1
43,152617,10,1,4,0,0,0,0,40,1,1,1
51,241843,1,0,2,0,1,0,0,40,1,1,0
