age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
36,205607,13,1,3,3,0,0,0,40,1,0,2
30,296453,13,0,2,0,1,1,0,40,1,0,1
23,27776,11,1,3,0,1,0,0,40,1,1,1
24,177526,13,1,3,0,1,0,0,15,1,1,0
58,111169,9,1,3,0,0,0,0,40,1,1,1
19,246226,9,1,3,0,0,0,0,40,1,1,1
46,72619,10,0,1,0,0,0,0,40,1,0,1
38,180303,13,0,2,2,1,0,0,50,0,0,1
51,129177,9,1,3,0,0,0,0,38,1,1,1
18,116528,10,1,3,0,1,0,0,30,1,1,1
32,51150,11,1,0,0,0,0,0,40,1,1,1
70,131699,13,1,0,0,0,0,0,55,1,1,2
34,324654,9,1,4,2,1,0,0,40,0,1,1
25,207875,10,1,4,0,1,0,0,20,1,1,1
54,188809,16,1,3,0,0,0,0,50,1,0,0
42,190179,13,0,2,0,1,1,0,40,1,0,1
34,94413,9,0,2,0,1,0,0,40,1,0,1
44,115932,12,0,2,0,1,0,0,40,1,1,1
42,317078,9,1,3,3,1,0,0,40,1,1,1
68,233954,14,1,0,3,0,0,0,40,1,0,0
36,206521,13,0,2,0,1,0,0,60,1,0,1
36,224566,12,1,3,0,1,0,1,45,1,1,1
40,77247,8,0,2,0,1,0,0,50,1,0,1
41,124956,13,1,0,3,0,0,0,90,1,0,1
31,100252,13,1,3,2,1,1,0,70,1,0,1
58,227800,2,1,3,3,1,0,0,50,1,1,1
50,240612,9,1,0,0,0,0,0,10,1,1,1
42,54611,10,1,3,0,1,0,0,40,1,1,1
56,220187,10,0,2,0,1,0,0,45,1,0,1
58,314092,11,0,2,0,1,0,1,48,1,0,1
56,204254,6,1,0,3,0,0,0,45,1,1,1
31,157640,9,0,2,0,1,0,0,55,1,0,1
51,152810,9,0,2,0,1,0,0,40,1,0,1
42,109912,10,1,3,0,0,0,0,40,1,0,1
25,264055,13,1,4,0,1,0,0,40,1,1,1
43,104660,14,1,0,0,1,1,0,40,1,0,1
20,303565,10,1,4,3,1,0,0,40,0,1,1
38,325538,15,0,2,0,1,0,0,50,1,0,0
18,257980,9,1,3,0,1,0,0,40,1,1,1
29,119359,9,0,1,2,0,0,0,10,0,0,1
