age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
54,181132,9,0,2,0,1,0,0,40,0,0,1
33,401104,9,0,2,0,1,0,0,50,1,0,1
35,99357,14,0,1,0,0,1,0,50,1,0,1
46,353012,9,0,2,0,1,0,0,40,1,1,0
19,91928,10,1,5,0,0,0,0,35,1,1,1
57,61885,9,0,2,3,1,0,0,60,1,0,2
53,151580,10,0,2,0,1,1,0,40,1,0,1
37,312232,13,0,2,0,1,1,0,40,1,0,0
34,97306,13,1,0,0,0,0,0,25,1,1,1
25,137301,12,1,4,0,0,0,0,40,1,1,1
39,30673,10,1,3,0,1,0,0,50,1,0,1
33,392812,13,0,2,0,1,0,0,45,1,0,1
28,125321,9,1,3,0,0,0,0,40,1,1,1
21,198050,9,1,3,0,0,0,0,28,1,1,1
40,63503,13,0,2,0,1,0,0,40,1,0,1
68,52052,11,1,3,0,0,1,0,50,1,0,2
17,25690,6,1,4,0,0,0,0,10,1,1,1
30,63861,12,1,3,0,0,0,0,40,1,1,1
44,185057,13,1,3,0,0,1,0,40,1,1,2
21,119156,9,1,4,0,1,0,0,40,1,1,1
