age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
68,168794,1,1,3,0,1,0,0,10,1,1,1
50,186565,13,0,2,0,1,0,0,50,1,1,2
20,32732,10,1,3,0,1,0,0,45,1,1,1
57,390856,3,0,2,0,1,0,0,45,0,1,1
47,362654,9,0,2,0,1,0,0,40,1,1,1
48,155862,9,1,3,0,1,0,0,65,1,1,1
28,189241,7,0,4,0,1,0,0,40,1,1,1
25,117589,12,1,3,0,0,0,0,40,1,1,1
67,181220,10,1,3,3,0,0,0,20,1,1,0
26,393728,10,1,4,0,1,0,0,24,1,1,0
27,78529,9,1,4,0,0,0,0,15,1,1,1
61,176839,13,0,2,0,1,1,0,50,1,0,1
25,168943,13,0,1,0,0,0,0,30,1,0,1
37,167396,9,0,2,0,1,0,0,40,0,1,1
24,215797,13,1,3,0,0,0,0,40,1,1,0
41,97277,11,1,0,0,0,0,0,10,1,1,2
25,51498,8,1,5,0,1,0,0,40,1,1,1
37,127961,9,1,3,0,1,0,0,40,1,1,1
48,146919,10,1,0,0,0,0,0,45,1,1,1
33,313729,14,1,3,0,1,0,0,60,1,1,0
48,121124,9,0,2,0,1,0,0,50,1,0,1
31,80145,10,0,2,0,1,0,0,40,1,1,2
62,226733,9,0,2,0,1,0,0,40,1,0,1
30,262994,10,1,3,3,1,0,0,40,1,1,1
50,117791,9,1,3,0,0,0,0,40,1,1,0
68,274096,6,1,3,0,1,0,0,20,1,1,1
34,181087,11,0,2,0,1,0,0,45,1,1,2
32,169589,11,0,2,0,1,0,0,40,1,0,1
36,136343,13,0,2,0,1,0,0,40,1,0,1
49,143482,9,1,0,0,0,0,0,40,1,1,1
59,171328,6,1,0,3,0,0,0,30,1,1,0
36,323726,10,1,0,3,0,0,0,40,1,1,0
24,450695,10,1,4,0,1,0,0,35,1,1,1
26,177720,12,1,0,0,0,0,0,45,1,1,1
20,86143,10,1,5,2,1,0,0,30,1,1,1
42,572751,1,0,2,0,1,0,0,40,0,1,1
45,235431,9,1,0,3,0,0,0,40,1,1,0
43,308498,9,1,0,0,0,0,0,40,1,1,0
27,114967,5,0,2,0,1,0,0,40,1,1,1
45,185397,12,1,3,0,1,0,0,40,1,1,1
19,175081,5,1,5,0,1,0,0,60,1,1,1
33,93930,9,0,2,0,1,0,0,40,1,1,2
28,140108,14,1,3,0,0,0,0,50,1,1,1
24,202570,13,1,4,3,1,0,0,15,1,1,1
50,24790,9,0,2,0,1,0,0,40,1,1,0
28,167336,10,1,3,0,0,1,0,40,1,0,1
24,224716,9,1,4,0,1,0,0,40,1,1,1
34,175697,11,0,2,0,1,0,0,75,1,1,2
