age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
23,197904,9,1,0,0,0,0,0,35,1,1,1
38,189623,13,0,2,0,1,0,1,40,1,0,1
36,336595,9,0,2,0,1,0,0,50,1,0,1
35,178322,11,0,2,0,1,0,0,50,0,0,1
45,160167,6,0,2,0,1,0,0,70,1,1,2
38,34996,10,1,0,0,0,0,0,40,1,1,1
36,20333,9,0,1,0,0,1,0,40,1,0,2
30,72630,13,1,3,0,1,0,0,50,1,1,1
48,96359,13,0,2,0,1,0,0,60,0,0,1
30,121308,10,1,4,0,1,0,0,40,1,1,1
38,33975,9,0,5,0,1,0,0,40,1,0,1
29,198997,9,0,1,0,0,0,0,20,1,1,1
62,39630,9,0,2,0,1,0,0,40,1,1,2
58,150560,13,1,3,0,0,1,0,40,1,0,1
50,167380,4,0,2,0,1,0,0,40,1,1,2
35,49020,14,0,2,0,1,0,0,60,1,0,1
46,27243,16,0,2,0,1,1,0,45,1,0,0
36,189404,13,0,2,0,1,0,1,35,1,0,1
19,206599,10,1,4,0,0,0,0,16,1,1,1
34,82938,9,0,2,0,1,0,0,50,1,1,1
71,77253,9,1,3,0,1,0,0,17,1,1,1
42,119359,15,0,1,1,0,1,0,40,0,0,1
49,102110,9,0,2,0,1,0,0,30,1,0,2
45,148171,11,0,2,0,1,1,0,40,1,0,1
29,243875,11,1,4,0,1,0,0,40,1,1,0
23,197918,10,1,4,0,1,0,0,40,1,0,0
26,371556,10,1,3,0,0,0,0,40,1,1,1
44,277144,13,1,4,0,1,0,0,60,1,1,0
65,29276,4,1,5,0,0,0,0,24,1,1,0
22,33087,9,0,2,0,1,0,0,45,1,1,1
38,239045,16,0,2,0,1,0,0,50,1,0,2
58,259929,16,1,3,0,0,0,0,43,1,0,0
31,144949,13,1,3,0,1,0,0,60,1,1,2
20,203027,9,1,3,0,1,0,0,55,1,1,1
32,318647,13,0,2,0,1,0,0,48,1,0,1
32,100135,13,0,1,0,0,0,0,35,1,0,0
32,194740,13,0,2,0,1,0,1,40,1,0,1
36,132879,2,0,2,0,1,0,0,40,0,1,1
28,33662,14,0,1,0,0,1,0,40,1,0,0
40,306225,9,1,3,2,0,0,0,40,0,1,1
