age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
41,158688,13,0,2,0,1,0,0,50,1,1,0
52,187830,9,1,0,0,1,1,0,36,1,0,0
20,194630,9,0,2,0,1,1,0,50,1,1,1
41,195661,10,0,2,0,1,0,0,54,1,1,1
47,102308,15,0,2,0,1,0,1,45,1,0,2
19,530454,9,1,3,0,0,0,0,50,1,1,1
36,182074,9,1,4,0,1,0,0,40,1,1,1
23,194951,13,1,3,2,1,0,0,55,0,1,1
53,299080,10,1,0,3,0,0,0,40,1,1,1
32,311764,6,0,1,0,0,0,0,35,1,1,1
19,165505,10,1,4,0,0,0,0,20,1,1,1
58,165695,9,1,3,0,1,0,0,70,1,1,2
28,337378,9,0,2,0,1,0,0,40,1,1,1
31,301637,11,1,4,0,1,0,0,40,1,1,1
41,115411,10,1,4,0,1,1,0,45,1,1,1
46,183168,13,1,0,0,0,0,0,43,1,1,0
43,260696,14,1,3,0,0,0,0,20,1,1,2
29,174645,7,1,0,0,0,0,0,52,1,1,1
20,337639,10,1,4,0,1,0,0,40,1,1,1
17,128617,6,1,4,0,1,0,0,26,1,1,1
55,158641,9,1,3,0,0,0,0,40,1,1,1
36,37778,14,0,2,0,1,0,0,70,1,1,2
39,250157,13,1,3,0,0,0,0,63,1,1,1
33,176711,12,1,3,0,1,0,0,50,1,1,1
49,247378,10,1,3,0,0,0,0,20,1,1,0
43,133584,10,0,2,0,1,0,0,40,1,1,1
40,34113,9,1,3,1,1,1,0,43,1,1,1
20,293091,7,1,4,0,1,0,0,60,1,1,1
21,199444,9,1,4,0,0,0,0,44,1,1,1
76,236878,9,0,2,0,1,0,0,30,1,1,2
24,165064,10,1,3,0,1,0,0,40,1,1,1
35,224889,13,0,2,0,1,0,0,40,1,1,1
47,298037,11,1,0,0,0,0,0,44,1,1,1
32,440129,10,0,2,0,1,0,0,38,0,1,1
49,23776,10,0,2,0,1,0,0,40,1,1,1
55,146477,10,0,2,0,1,0,0,45,1,1,0
33,194141,9,0,2,0,1,0,0,40,1,1,1
21,98678,10,1,4,0,1,0,0,15,1,1,1
36,86459,11,0,2,0,1,0,1,50,1,0,1
27,158647,10,1,3,0,0,0,0,40,1,1,1
25,176729,9,0,2,0,1,0,0,40,1,0,1
57,199768,9,0,2,0,1,0,1,30,1,0,2
33,236379,13,0,2,0,1,0,0,45,1,1,1
40,209547,13,0,2,0,1,0,0,60,1,0,1
62,180162,5,1,3,3,1,0,0,24,1,1,0
48,81513,13,0,2,0,1,0,0,50,1,0,2
20,113511,7,1,4,0,1,0,0,40,1,1,1
30,44419,10,1,0,0,0,0,0,40,1,1,1
47,189680,13,0,2,0,1,0,1,40,1,0,1
26,159732,9,1,3,0,1,0,0,40,1,1,1
81,100675,2,0,2,0,1,0,0,15,0,1,1
30,299507,12,1,0,0,0,0,0,40,1,1,1
62,254534,10,0,2,0,1,0,0,40,1,1,1
18,220836,7,1,3,0,0,0,0,20,1,1,1
31,99928,14,0,1,0,0,0,0,50,1,1,1
58,156649,2,1,0,3,1,0,0,40,1,1,0
60,132529,9,0,2,0,1,0,0,40,1,1,1
28,227840,9,1,3,0,0,0,0,40,1,1,1
57,225927,6,0,2,0,1,0,0,40,1,1,1
57,161662,13,0,2,0,1,1,0,60,1,0,2
23,107578,13,1,4,0,0,1,0,40,1,1,1
37,109133,9,0,2,0,1,0,0,40,0,1,1
36,205555,15,1,4,2,0,0,0,40,0,1,0
33,67072,9,0,2,0,1,0,0,50,1,0,1
52,186117,9,0,2,0,1,0,0,56,1,0,0
18,80616,6,1,4,0,1,0,0,27,1,1,1
35,407068,2,1,3,0,1,0,0,40,0,1,1
68,75913,8,1,3,0,0,0,0,30,1,1,1
34,208785,12,1,3,0,1,0,0,50,1,0,1
38,51100,13,1,3,0,1,1,0,40,1,1,1
27,114225,10,1,3,0,1,0,0,60,1,0,2
46,503923,9,0,2,3,1,1,0,40,1,0,1
44,180609,9,0,2,0,1,0,0,40,1,1,0
22,215546,12,1,3,0,1,0,0,55,1,1,1
37,112497,14,0,2,0,1,0,0,50,1,0,2
33,169496,13,0,2,0,1,0,0,50,1,0,1
30,103642,7,0,2,0,1,0,0,40,1,1,1
48,328606,9,1,3,0,1,0,0,40,1,1,0
19,216647,10,1,3,0,0,0,0,30,1,1,1
18,210026,6,1,5,0,0,0,0,40,1,1,1
51,45487,9,0,2,0,1,0,0,80,1,1,0
42,155972,9,0,2,0,1,0,0,40,1,0,1
28,191088,9,1,3,0,0,0,1,52,1,1,1
38,252897,10,1,4,0,0,0,0,25,1,1,1
38,276559,9,0,2,0,1,1,0,70,1,0,1
50,175029,9,0,2,0,1,0,0,40,1,0,1
45,246891,13,0,2,0,1,0,1,40,1,0,1
39,375452,15,0,1,0,0,1,0,48,1,0,1
23,165064,10,0,2,0,1,0,0,40,1,1,1
29,185647,10,1,4,0,1,0,0,60,1,1,1
55,179534,7,1,0,0,0,0,0,40,1,1,1
55,124808,11,0,2,0,1,0,1,50,0,0,1
36,347491,13,0,2,0,1,0,0,50,1,0,1
18,342852,9,1,4,0,1,0,0,40,1,1,0
29,184723,10,1,3,0,0,0,0,40,1,0,0
19,119075,10,1,4,0,1,0,0,50,1,1,1
30,176185,10,1,4,0,1,0,0,60,1,0,2
19,42750,10,1,3,0,1,0,0,55,1,1,1
57,79830,9,0,2,2,1,0,0,40,1,1,1
43,213844,9,0,1,3,0,0,0,42,1,0,1
55,123382,11,1,0,3,0,0,0,35,1,1,0
37,191524,11,1,4,0,0,0,0,38,1,1,1
36,169469,10,0,2,0,1,1,0,40,1,0,1
35,206951,14,0,2,0,1,0,0,40,1,0,1
32,27207,6,1,3,0,1,0,0,50,1,1,1
17,224073,7,1,4,0,1,0,0,20,1,1,1
34,115488,9,0,2,0,1,0,0,40,1,1,1
25,212800,10,1,4,0,0,0,0,40,1,1,1
33,206609,9,0,2,0,1,0,0,50,1,1,2
30,186346,13,1,3,0,0,0,0,50,1,1,1
50,176969,9,1,3,0,1,0,1,40,1,1,0
54,39493,11,0,2,0,1,0,0,20,1,1,1
40,170214,9,0,2,0,1,0,0,40,1,0,1
18,79443,7,1,4,0,1,0,0,8,1,1,1
35,39207,9,1,3,0,1,0,0,40,1,1,0
25,521400,3,1,5,0,1,0,0,40,0,1,1
32,173854,13,1,5,0,1,0,0,35,1,0,2
57,61474,10,0,2,0,1,1,0,45,1,0,1
37,259089,13,1,3,0,1,0,0,40,1,1,1
39,267581,9,1,3,3,1,0,0,40,1,1,0
