age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
35,285020,9,1,3,0,1,0,0,40,1,1,1
39,176186,10,0,2,0,1,0,0,50,1,0,1
38,200818,15,0,2,0,1,0,0,40,1,0,1
25,224943,10,1,0,3,1,0,0,40,1,1,1
38,31033,13,0,2,0,1,1,0,40,1,0,1
53,121618,4,1,3,1,1,0,0,40,1,1,1
54,181132,9,0,2,0,1,0,0,40,0,0,1
30,78530,9,0,2,0,1,0,0,65,0,0,2
47,168283,13,0,2,0,1,0,0,40,1,0,1
49,102771,13,0,2,0,1,0,0,52,1,0,2
46,254291,10,0,2,0,1,0,0,60,1,0,2
31,446358,16,1,3,0,1,0,0,50,0,0,0
50,391016,13,1,3,0,1,0,0,30,1,1,2
25,511331,13,1,3,0,1,0,0,38,1,1,1
33,401104,9,0,2,0,1,0,0,50,1,0,1
40,506329,16,0,2,2,1,0,0,40,0,0,0
44,193494,10,0,2,0,1,0,0,72,1,0,1
35,204527,14,1,3,0,1,0,0,50,1,0,1
35,99357,14,0,1,0,0,1,0,50,1,0,1
58,204816,10,0,2,0,1,0,0,60,1,0,2
44,280362,12,0,2,0,1,0,0,40,1,0,0
38,175360,6,1,3,0,1,0,1,90,1,0,1
46,353012,9,0,2,0,1,0,0,40,1,1,0
38,33975,9,0,5,0,1,0,0,40,1,0,1
20,34568,9,0,2,0,1,1,0,35,1,1,1
19,91928,10,1,5,0,0,0,0,35,1,1,1
57,61885,9,0,2,3,1,0,0,60,1,0,2
17,287160,7,1,4,0,0,0,0,15,1,1,1
53,151580,10,0,2,0,1,1,0,40,1,0,1
38,174717,13,0,2,0,1,0,0,50,1,0,1
36,146311,5,0,2,0,1,0,0,40,1,1,1
64,114650,5,0,2,0,1,0,0,40,1,1,0
37,312232,13,0,2,0,1,1,0,40,1,0,0
17,209650,8,1,4,0,1,0,0,16,1,1,1
53,102828,9,0,2,0,1,0,0,35,1,0,1
21,306850,9,1,4,0,1,0,0,40,1,1,1
45,191858,9,0,2,0,1,0,0,45,1,0,1
49,126268,13,0,2,0,1,0,0,50,1,1,2
46,182689,10,0,2,0,1,0,0,40,1,1,1
36,403489,14,0,2,0,1,0,0,45,1,0,0
57,175942,10,1,3,0,0,0,0,50,1,0,1
61,176965,15,0,2,0,1,0,0,50,1,0,2
49,154493,9,1,0,0,0,0,0,44,1,1,0
60,103344,9,0,2,0,1,1,0,40,1,0,1
34,46144,10,1,0,0,0,0,0,40,1,1,1
34,97306,13,1,0,0,0,0,0,25,1,1,1
26,247025,11,1,4,0,1,0,0,40,1,1,1
25,137301,12,1,4,0,0,0,0,40,1,1,1
39,30673,10,1,3,0,1,0,0,50,1,0,1
29,211482,13,1,3,0,1,0,0,50,1,0,1
29,274969,9,1,0,0,0,0,0,42,1,1,1
33,392812,13,0,2,0,1,0,0,45,1,0,1
45,125933,10,1,0,3,0,0,0,40,1,1,0
28,125321,9,1,3,0,0,0,0,40,1,1,1
60,55621,12,0,2,3,1,0,0,40,1,1,0
19,63918,10,1,3,0,1,0,0,40,1,1,1
31,80058,9,1,4,0,1,0,0,64,1,1,0
53,216931,10,0,2,0,1,1,0,40,1,0,0
32,133861,13,1,3,0,1,1,0,48,1,0,1
26,167848,9,1,3,3,1,0,0,40,1,1,1
22,202745,9,1,5,0,1,0,0,55,1,1,1
33,220066,16,0,1,0,0,0,0,48,1,0,0
38,151322,9,1,3,0,1,0,0,40,1,1,2
21,198050,9,1,3,0,0,0,0,28,1,1,1
29,203797,10,0,2,3,1,0,0,40,1,1,1
40,63503,13,0,2,0,1,0,0,40,1,0,1
26,108542,10,0,2,0,1,0,0,40,1,0,1
21,124589,9,1,4,0,0,0,0,40,1,1,1
40,70539,10,0,2,0,1,1,0,50,1,1,1
32,83413,13,0,2,0,1,0,0,35,1,0,0
68,52052,11,1,3,0,0,1,0,50,1,0,2
56,95763,9,0,2,0,1,0,0,55,1,1,2
23,105617,5,1,4,0,1,0,0,40,1,1,1
62,114045,9,1,3,0,0,0,0,35,1,1,0
28,132191,9,0,2,0,1,0,0,45,1,0,1
34,143083,11,0,1,0,0,0,0,18,1,1,1
17,25690,6,1,4,0,0,0,0,10,1,1,1
59,231377,10,0,2,0,1,0,1,45,1,0,1
30,63861,12,1,3,0,0,0,0,40,1,1,1
39,134367,14,0,1,0,0,0,1,24,1,0,1
39,209867,10,1,3,0,0,1,0,45,1,0,1
28,153869,7,0,2,0,1,0,0,40,1,1,1
59,247552,9,0,2,0,1,0,0,40,1,1,2
18,280603,7,1,4,0,0,0,0,30,1,1,1
32,168854,13,0,2,0,1,0,1,50,1,0,1
44,185057,13,1,3,0,0,1,0,40,1,1,2
49,175109,10,0,2,0,1,0,0,50,1,0,0
48,123075,11,0,2,0,1,0,0,40,1,0,1
22,279901,9,0,4,3,1,0,0,40,1,1,1
21,222490,11,1,4,0,0,0,0,40,1,1,1
39,204527,16,0,2,0,1,0,0,50,1,0,1
23,32616,13,1,4,0,0,0,0,20,1,1,1
23,212617,13,1,3,0,1,0,0,66,0,1,1
37,348739,15,0,2,0,1,0,0,50,1,0,2
61,411652,8,0,2,0,1,0,0,40,0,1,1
36,180686,9,0,2,0,1,0,0,45,1,0,1
45,172274,16,1,0,3,0,0,1,35,1,0,1
61,181219,13,0,2,0,1,0,1,40,1,0,1
21,119156,9,1,4,0,1,0,0,40,1,1,1
34,30673,14,0,2,0,1,0,0,55,1,1,1
