age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
43,186916,14,1,3,0,1,0,0,60,1,0,0
45,325390,9,0,2,0,1,0,0,40,1,1,1
43,208277,14,0,1,0,0,0,0,45,1,0,1
37,185744,9,0,1,0,0,0,0,20,1,1,1
46,216999,13,1,3,0,1,0,0,55,1,0,1
44,204235,9,0,2,0,1,0,0,40,1,1,1
37,168941,7,1,3,0,1,0,0,40,1,1,1
31,215297,9,0,2,0,1,0,0,45,1,1,1
42,212894,11,0,2,0,1,1,0,40,1,1,1
46,102308,15,0,2,0,1,1,0,50,1,0,0
30,145231,12,1,4,0,0,0,1,40,1,1,1
21,244312,5,1,4,0,1,0,0,30,0,1,1
34,101345,13,0,1,0,0,0,0,40,1,0,1
36,170861,9,1,4,0,0,0,0,32,1,1,0
40,77247,8,0,2,0,1,0,0,50,1,0,1
42,190044,13,0,2,0,1,1,0,50,1,0,0
18,444607,10,1,4,0,0,0,0,25,1,1,1
71,38822,14,0,2,0,1,1,0,40,1,0,2
73,147551,10,0,2,0,1,0,1,50,1,0,1
42,176063,11,0,2,0,1,1,0,55,1,0,1
