age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
43,176138,13,0,2,0,1,0,0,50,1,1,1
24,241185,9,1,3,0,0,0,0,48,1,1,1
51,123011,13,1,3,0,1,0,1,50,1,0,1
33,55699,9,0,2,0,1,1,0,40,1,1,1
20,165097,9,1,3,0,1,0,0,40,1,1,1
59,174056,13,0,2,0,1,1,0,40,1,0,2
90,52386,10,1,3,2,1,0,0,35,1,1,1
43,220109,10,0,2,0,1,0,1,44,1,1,1
55,175127,13,0,2,0,1,1,0,38,1,0,0
47,197332,13,1,3,0,1,0,0,40,1,1,0
33,37232,10,1,3,0,1,0,0,80,1,1,1
38,105017,9,1,0,0,1,0,0,40,1,1,1
37,192939,13,0,2,0,1,0,0,40,1,0,1
47,114459,16,0,2,0,1,0,0,50,1,0,1
37,172538,9,1,4,0,1,0,0,40,1,1,1
31,373432,13,0,2,0,1,1,0,55,1,0,0
21,103205,9,0,2,0,1,0,0,40,1,1,1
30,193380,13,1,5,0,1,0,0,35,1,1,0
27,29174,13,1,0,0,0,0,0,40,1,1,0
47,126204,10,1,3,0,0,0,0,40,1,1,0
22,147655,10,1,4,0,0,0,0,40,1,1,1
42,259643,14,1,3,0,1,1,0,40,1,1,1
34,299507,11,1,3,0,0,0,0,40,1,1,1
28,138269,9,1,3,0,1,0,0,40,1,1,1
17,266072,6,1,3,0,1,0,0,20,0,1,1
52,25826,6,0,2,0,1,0,1,47,1,0,1
36,398931,9,1,3,0,1,0,0,40,1,1,1
64,221343,2,1,3,0,0,0,0,12,1,1,1
43,261929,16,1,0,0,1,1,0,64,1,0,0
38,85074,12,1,0,0,0,0,0,40,1,1,1
58,183810,9,0,2,0,1,0,0,24,1,1,1
54,310774,13,0,2,0,1,0,0,40,1,1,2
81,129338,4,0,2,0,1,0,0,10,1,1,1
22,262819,10,1,3,0,0,0,0,40,1,1,0
25,332702,11,1,4,0,0,0,0,15,1,1,1
49,60751,9,0,2,0,1,0,0,40,1,1,1
54,154728,11,0,2,0,1,1,0,40,1,0,1
43,198316,13,0,2,0,1,0,0,50,1,0,2
55,102058,6,0,2,0,1,0,0,45,1,1,1
39,235485,12,1,3,0,1,0,0,42,1,1,0
39,111499,12,0,1,0,0,0,0,20,1,0,0
25,233461,12,1,3,0,1,0,0,30,1,1,1
62,170984,10,0,2,0,1,0,0,45,1,1,1
47,47496,9,1,3,0,1,0,0,42,1,1,1
50,22418,5,1,3,0,1,0,0,50,1,1,1
31,198452,13,1,4,0,0,0,0,40,1,1,1
46,62546,16,1,3,0,1,0,0,35,1,1,2
26,134945,9,1,5,0,1,0,0,40,1,1,1
33,249249,3,0,2,0,1,0,0,50,1,0,2
35,186009,9,0,2,0,1,0,0,40,1,0,1
26,142081,9,0,1,0,0,0,0,40,0,1,1
25,178478,13,1,4,0,0,0,0,40,1,1,1
57,230899,3,1,3,0,0,0,0,40,1,1,1
22,140001,13,1,3,0,1,0,0,40,1,1,1
42,224203,10,1,0,3,0,0,0,40,1,1,1
51,153908,14,1,3,0,0,0,0,40,1,1,0
29,159479,9,0,2,4,1,0,0,55,1,1,1
38,269318,10,0,2,0,1,1,0,40,1,0,2
25,366207,9,1,4,0,1,0,0,40,1,1,0
50,74660,10,1,0,0,1,0,0,40,1,1,0
34,242460,13,0,2,0,1,1,0,40,1,0,1
18,466325,7,1,4,0,1,0,0,12,1,1,0
53,97411,3,0,2,2,1,0,0,40,0,1,1
28,225904,15,1,0,0,1,0,0,40,1,1,0
30,193598,1,1,3,0,1,0,0,40,0,1,1
45,738812,9,0,2,0,1,0,0,46,1,1,1
55,189721,9,0,2,0,1,0,0,20,1,1,2
29,173611,10,1,4,0,0,0,0,40,1,1,1
48,377140,3,1,0,0,0,0,0,35,0,1,1
41,170230,13,1,0,0,0,0,0,45,1,1,1
53,233722,12,1,3,3,1,0,0,40,1,1,0
30,109117,11,1,4,0,1,0,0,45,1,1,1
37,103121,13,0,1,0,0,0,1,40,1,0,1
31,119432,13,0,2,0,1,0,0,40,1,0,1
42,69333,13,0,2,0,1,0,0,50,1,1,2
20,691830,9,1,4,3,0,0,0,35,1,1,1
46,222374,9,0,2,0,1,0,0,43,1,0,0
24,183594,9,1,5,0,1,0,0,40,1,1,1
36,35309,13,0,2,0,1,0,0,40,1,1,1
53,260106,15,1,3,0,0,0,0,50,1,1,0
32,443546,9,0,2,0,1,0,0,45,1,1,0
38,252250,12,0,2,0,1,0,0,56,1,0,0
37,61299,10,0,2,0,1,0,0,45,1,1,1
18,101709,7,1,4,2,1,0,0,15,0,1,0
36,348728,13,1,3,0,0,0,0,35,1,1,0
34,220840,3,0,2,0,1,0,0,40,0,1,1
62,103344,13,1,3,0,1,1,0,50,1,0,1
30,399088,10,1,3,0,0,0,0,45,1,1,1
38,240467,14,1,0,3,0,0,0,35,1,1,1
50,273536,4,0,2,4,1,0,0,49,0,1,1
19,162621,10,1,4,0,1,0,0,14,1,1,1
25,167031,6,1,3,0,0,0,0,40,0,1,1
27,278581,13,1,4,0,0,0,0,40,1,1,1
29,52636,9,0,2,0,1,0,0,40,1,1,1
25,169679,9,0,2,0,1,0,0,40,1,1,1
35,538583,7,1,3,3,1,1,0,40,1,1,1
52,246197,9,0,2,0,1,0,0,40,1,1,0
19,570002,10,1,4,0,0,0,0,25,1,1,1
68,236943,5,1,3,3,1,0,0,20,1,1,1
29,102345,10,1,3,0,1,0,0,52,1,1,1
47,161676,7,1,3,3,1,0,0,40,1,1,1
46,321327,10,0,2,0,1,1,0,45,1,0,1
46,294907,3,0,2,0,1,0,0,40,0,1,1
33,62155,10,1,3,3,1,0,0,35,1,1,1
25,206002,9,1,0,0,0,0,0,40,1,1,0
42,158926,12,1,0,2,0,0,0,40,0,0,0
20,215247,10,1,4,0,0,0,0,20,1,1,1
37,328301,13,1,3,0,0,0,0,36,1,1,0
26,341353,13,1,5,0,1,0,0,15,1,1,1
24,91999,12,1,3,0,1,0,0,20,1,1,1
29,135296,13,1,3,0,0,0,1,45,1,0,1
33,150570,13,0,2,0,1,1,0,43,1,0,1
47,287480,14,0,2,0,1,0,0,40,1,1,0
34,111746,9,1,3,0,1,0,0,45,0,1,1
57,217886,9,1,3,0,0,0,0,36,1,1,1
23,207546,7,0,2,0,1,0,0,40,1,1,1
47,102318,9,1,4,0,1,0,0,40,1,1,1
44,151985,14,0,1,0,0,0,0,24,1,0,1
58,349910,9,0,2,0,1,1,0,40,1,0,1
24,170277,9,1,3,0,0,0,0,35,1,1,1
