age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
43,136721,8,0,2,0,1,0,0,40,1,1,1
62,162245,15,0,2,0,1,0,1,70,1,1,1
27,358636,10,0,2,0,1,1,0,70,1,1,1
20,37932,9,1,4,0,1,0,0,50,1,1,1
22,303822,6,1,4,0,1,0,0,40,1,1,1
35,263081,9,0,2,3,1,0,0,60,1,0,1
41,116391,13,0,2,0,1,0,0,40,1,0,1
41,226505,9,1,0,0,0,0,0,40,1,1,2
40,82465,10,0,2,0,1,1,0,40,1,1,1
45,120131,9,0,2,0,1,0,0,50,1,0,2
36,113337,10,0,2,0,1,0,0,42,1,0,0
61,96660,10,0,1,0,0,1,0,34,1,0,1
37,170718,9,0,2,0,1,0,0,40,1,1,1
66,376506,16,1,3,0,0,1,0,40,1,1,0
40,198953,12,1,4,3,0,0,0,2,1,1,2
30,32008,13,1,3,0,0,0,0,72,1,1,1
54,145098,10,0,2,0,1,0,0,40,1,0,1
33,235847,15,0,1,0,0,0,0,40,1,0,1
30,236543,10,0,2,0,1,0,0,68,1,1,1
37,227128,3,0,2,0,1,0,0,40,1,1,1
31,204752,13,1,3,0,1,0,0,50,1,1,1
37,393360,10,1,4,3,1,0,0,30,1,1,1
47,158286,14,0,2,0,1,0,0,50,1,0,1
21,221661,9,1,4,0,0,0,0,35,1,1,1
47,120131,13,0,2,0,1,0,0,40,1,0,1
48,425199,10,1,0,0,1,0,0,45,1,1,1
44,156413,10,0,2,0,1,0,0,44,1,0,1
24,205839,10,1,4,0,1,0,0,40,1,1,1
45,158685,9,1,3,0,0,0,0,40,1,1,1
33,55291,14,0,2,0,1,0,0,40,1,0,1
28,142764,9,1,3,0,1,0,0,48,1,1,1
25,202033,13,0,2,0,1,0,0,40,1,1,1
52,150930,11,0,2,0,1,0,0,40,1,1,1
50,257126,9,0,2,0,1,0,0,40,1,0,1
19,217039,10,1,4,0,1,0,0,28,1,1,1
38,175732,9,1,3,1,1,0,0,15,1,1,2
28,77009,4,1,0,0,0,0,0,50,1,1,1
45,201699,11,0,2,0,1,0,0,40,1,0,1
42,220647,13,0,2,0,1,0,0,45,1,1,2
21,250051,10,1,4,0,0,0,0,10,1,1,1
50,208630,14,1,3,0,0,0,0,50,1,0,1
34,37210,9,1,4,0,1,0,0,50,1,1,1
37,468713,10,0,2,0,1,0,0,40,1,1,1
40,182217,10,0,1,0,0,0,0,40,0,1,1
38,38312,13,0,2,0,1,1,0,65,1,0,1
23,352139,10,1,3,0,0,0,0,24,1,1,1
51,152754,13,0,2,0,1,0,0,40,1,0,0
19,237455,9,1,4,0,0,0,0,25,1,1,1
41,184846,10,1,0,0,0,0,0,40,1,1,1
23,60331,10,1,3,0,1,0,0,50,1,1,1
19,116562,9,1,4,0,0,0,0,40,1,1,1
