age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
63,31389,7,1,3,0,1,0,0,12,1,1,1
24,186213,10,0,2,0,1,0,0,50,1,0,1
41,193882,9,1,4,0,1,0,0,40,1,1,0
32,176998,13,0,2,0,1,0,0,40,1,1,1
52,240013,14,0,2,0,1,0,0,70,1,1,2
35,255191,13,0,2,0,1,0,0,45,1,0,1
53,181755,14,1,3,0,0,0,0,35,1,0,0
66,98837,9,1,3,0,0,0,0,40,1,1,1
46,321327,10,0,2,0,1,1,0,45,1,0,1
44,31251,4,1,3,0,1,0,0,40,1,1,0
35,301862,9,0,2,0,1,0,0,40,1,1,1
26,174921,13,1,3,0,0,0,0,40,1,1,1
36,272090,13,1,0,0,0,0,0,45,0,1,1
28,263128,10,1,3,0,0,0,0,60,1,1,1
47,182752,9,0,1,0,0,0,0,35,0,1,2
48,122086,9,0,2,0,1,0,0,40,1,1,0
42,178074,9,1,3,0,0,0,0,40,1,1,1
29,161444,9,0,2,0,1,0,0,40,0,1,1
35,234901,10,0,2,0,1,1,0,40,1,1,1
45,32186,13,1,3,0,0,0,0,40,1,1,0
35,241998,13,0,2,0,1,0,0,45,1,0,1
60,139586,11,1,0,2,0,0,0,40,1,0,1
29,264166,11,1,0,0,0,0,0,45,0,1,1
17,132755,7,1,4,0,1,0,0,15,1,1,1
38,207202,9,0,2,0,1,0,0,48,1,0,1
34,104293,13,1,4,0,0,0,0,40,1,1,1
32,118551,9,1,0,0,0,0,0,80,1,1,1
30,292472,10,0,2,1,1,0,0,55,1,0,2
29,57423,11,0,2,0,1,0,0,48,1,1,1
40,282155,9,1,5,0,0,0,0,25,1,1,1
32,185410,9,1,3,0,0,0,0,40,1,1,1
32,281030,9,0,2,0,1,0,0,40,1,1,1
29,162551,14,0,1,2,0,0,0,40,0,0,1
52,190333,9,1,3,0,1,0,0,25,1,1,2
49,107682,10,1,3,0,0,0,0,38,1,1,1
51,93193,9,1,3,0,0,0,0,40,1,1,1
35,65706,9,1,0,0,0,0,0,40,1,1,1
44,199551,7,1,3,3,1,0,0,40,1,1,0
37,125933,9,0,2,0,1,0,0,40,1,0,0
35,154410,9,1,3,0,1,0,0,40,1,1,1
37,238049,5,1,3,0,0,0,0,30,0,1,1
44,81853,9,1,3,2,0,0,0,40,1,1,1
35,191503,10,0,2,0,1,0,0,50,1,1,2
39,203763,16,1,0,0,0,0,0,80,1,1,1
59,176317,6,1,3,0,0,0,0,37,1,1,0
36,131414,10,1,3,3,0,0,0,36,1,1,1
22,120518,9,1,4,0,0,0,0,40,1,1,1
23,219535,9,1,4,0,1,0,0,40,1,1,1
65,94552,10,1,3,0,0,0,0,40,1,1,1
57,175942,10,0,2,0,1,0,0,50,1,0,1
34,561334,10,0,2,0,1,0,0,50,1,0,1
45,207847,10,1,0,0,0,0,0,40,1,1,0
46,295334,16,0,2,0,1,0,0,60,1,0,1
50,32372,9,0,2,0,1,0,0,30,1,1,2
51,192182,10,0,2,0,1,1,0,40,1,0,1
47,46857,10,1,3,0,1,0,0,40,1,1,1
34,204461,13,0,2,0,1,0,0,55,1,0,1
18,335065,4,1,4,0,1,0,0,30,0,1,1
