age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
38,179488,10,1,3,0,1,0,1,40,1,1,1
42,303044,9,0,2,2,1,0,0,40,0,0,2
26,294493,13,1,5,0,1,0,0,40,1,1,1
42,251795,10,0,1,0,0,0,0,50,1,0,1
32,190511,10,0,2,0,1,0,0,40,1,0,1
53,166368,10,1,3,0,1,0,0,40,1,1,1
43,172826,10,0,2,0,1,1,0,55,1,0,2
39,179579,9,1,4,0,1,0,0,40,1,1,1
42,194636,13,0,2,0,1,0,0,45,1,0,1
46,28281,13,0,2,0,1,0,0,40,1,0,2
26,70447,9,0,2,2,1,0,0,40,1,0,0
36,95654,13,0,1,0,0,0,0,50,0,0,1
34,186824,15,0,2,0,1,1,0,40,1,0,2
38,91711,13,0,2,0,1,0,0,50,1,0,0
52,270142,11,1,0,3,0,0,0,60,1,1,1
58,54947,10,1,3,0,0,0,0,55,1,1,0
51,224207,10,0,2,0,1,0,0,40,1,0,1
30,156464,14,1,3,0,1,0,0,45,1,0,1
90,51744,14,1,3,3,1,0,0,50,1,0,1
39,340091,10,1,0,0,0,0,0,75,1,1,1
44,112517,14,0,2,0,1,0,0,20,1,0,1
43,401623,10,0,2,3,1,0,0,40,0,0,1
38,26987,9,1,0,0,0,0,0,40,1,1,1
23,287988,10,1,3,0,1,0,0,20,1,1,1
59,115414,10,0,2,0,1,0,0,40,1,0,1
43,208277,14,0,1,0,0,0,0,45,1,0,1
22,141698,6,1,0,0,1,0,0,40,1,1,1
28,175262,10,0,2,3,1,0,0,40,0,1,1
34,228873,16,0,2,0,1,0,0,45,1,0,1
19,165310,9,0,5,0,1,0,0,20,1,1,1
29,93662,10,1,0,0,0,0,0,24,1,1,1
39,187098,15,0,1,0,0,1,0,47,1,0,1
46,192779,12,1,0,0,1,0,1,38,1,0,0
43,176138,13,0,2,0,1,0,0,50,1,1,1
43,152629,9,0,2,0,1,0,0,40,1,0,1
25,132661,11,1,4,0,0,0,0,60,1,1,1
20,188612,10,1,4,0,0,0,0,38,0,1,1
39,175232,10,0,2,0,1,0,1,60,1,0,0
41,290660,13,0,2,0,1,1,0,55,1,0,1
46,142719,9,1,3,0,1,0,0,65,1,1,1
35,99156,13,1,3,0,1,0,0,50,1,1,1
22,309178,9,1,4,0,1,0,0,40,1,1,1
28,34335,9,1,3,1,1,1,0,40,1,0,1
37,167851,9,0,2,0,1,0,0,50,1,1,1
39,286789,13,0,2,0,1,0,0,40,1,0,1
28,209205,10,0,2,0,1,1,0,40,1,0,2
50,98350,10,0,2,2,1,0,0,40,0,0,1
29,212102,9,1,0,3,0,0,0,30,1,1,1
23,95989,10,1,4,0,0,0,0,30,1,1,1
64,96076,11,0,2,0,1,0,0,40,1,0,0
46,154430,14,1,3,0,0,0,0,50,1,0,1
46,423222,13,0,2,0,1,1,0,40,1,0,1
28,341709,9,1,3,0,1,0,0,40,1,1,0
41,140365,13,0,2,0,1,0,1,55,1,0,2
51,111939,13,0,2,0,1,0,0,50,1,0,1
27,166350,9,1,3,0,1,0,0,50,1,1,1
31,393357,5,0,2,3,1,0,0,48,1,1,1
19,43937,10,1,5,0,0,0,0,20,1,1,1
49,195554,9,0,2,0,1,0,0,44,1,1,1
27,293828,9,1,3,3,0,0,0,40,0,1,1
36,162302,10,1,3,0,0,0,0,35,1,1,1
25,194897,9,1,4,1,1,1,0,40,1,1,1
31,180551,9,0,1,0,0,0,0,40,1,0,1
42,175935,9,0,2,0,1,0,0,40,1,1,1
21,277530,9,1,4,0,0,0,0,40,1,1,1
31,400535,10,0,2,0,1,0,0,40,1,1,1
44,169980,7,0,2,3,1,0,0,60,1,1,1
43,180303,13,0,2,2,1,0,0,50,1,0,1
34,207301,9,1,0,0,0,0,0,20,1,1,1
58,113806,13,0,2,0,1,1,0,30,1,0,2
37,241998,13,0,2,0,1,0,0,5,1,0,2
21,353628,6,1,0,3,0,0,0,38,1,1,1
37,109133,14,1,3,0,1,1,0,60,0,0,1
17,170455,7,1,4,0,0,0,0,8,1,1,1
46,170092,14,1,3,0,0,0,0,43,1,1,0
29,114158,10,1,3,0,0,0,0,40,1,1,1
36,218542,9,1,0,3,0,0,0,40,1,1,1
35,174308,10,1,4,0,1,0,0,40,1,1,1
41,27305,14,0,2,0,1,0,0,40,1,0,0
25,248990,2,1,3,0,1,0,0,24,0,1,1
61,71209,9,0,2,0,1,0,0,45,1,0,1
28,165030,10,1,3,0,0,0,0,50,1,1,1
29,413297,12,1,3,0,1,0,0,45,0,1,1
37,205339,9,1,3,0,1,0,0,49,1,1,1
28,109001,14,0,2,0,1,0,0,38,1,0,1
47,97176,10,1,0,0,0,0,0,40,1,1,1
42,227065,10,0,2,0,1,1,0,32,1,0,1
33,170148,9,1,0,0,0,0,0,45,1,1,1
26,190762,10,0,2,0,1,0,0,18,1,1,1
64,47298,16,0,2,0,1,0,0,60,1,0,1
42,39060,9,0,2,0,1,0,0,60,1,0,1
25,263773,10,0,1,0,0,0,0,40,1,0,1
33,59083,13,0,2,0,1,0,1,45,1,0,1
74,292915,13,0,2,0,1,0,1,12,1,0,2
60,75726,9,1,3,0,0,0,1,40,1,1,1
19,166153,10,1,4,0,0,0,0,30,1,1,1
40,330174,15,0,2,0,1,1,0,40,1,0,0
51,290290,13,0,2,0,1,0,0,45,1,0,2
64,60940,9,1,3,0,0,1,0,50,0,0,1
44,138991,10,0,2,0,1,0,0,50,1,0,2
