age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
55,53566,16,1,3,0,0,0,0,30,1,1,2
21,314182,9,1,3,0,0,0,0,40,1,1,1
23,190290,13,1,4,0,1,0,0,40,1,1,1
20,190423,10,1,3,0,0,0,0,20,1,1,1
44,222635,3,0,2,3,1,0,0,40,1,1,1
24,38455,10,1,3,0,1,0,0,40,1,1,1
44,147206,10,1,4,0,1,0,0,12,1,1,2
35,233571,9,1,4,0,0,0,0,50,1,1,1
31,58582,10,1,3,0,1,0,0,46,1,1,1
31,348491,13,1,3,3,0,0,0,40,1,1,1
20,190963,10,1,3,0,0,0,0,30,1,1,1
26,175789,9,1,4,0,0,0,0,40,1,1,1
52,284129,10,0,2,0,1,0,0,40,1,0,1
41,88904,13,1,0,3,0,0,0,40,1,1,0
30,131588,9,1,3,3,0,0,0,45,1,1,1
47,222529,13,0,2,0,1,0,0,65,1,1,1
56,110238,13,1,3,0,0,0,0,40,1,0,2
47,82797,13,0,2,0,1,0,0,50,1,1,1
43,349341,13,1,3,0,1,0,0,60,1,1,2
41,195897,14,0,2,0,1,0,0,60,1,1,0
27,389713,10,1,3,0,1,0,0,40,1,1,1
25,179462,4,1,0,0,1,0,0,40,1,1,1
41,355918,9,0,2,0,1,0,0,40,1,0,0
20,219835,10,1,3,0,1,0,0,30,1,1,1
29,107812,9,1,3,0,1,0,0,40,1,1,1
29,258862,13,1,3,0,0,0,0,45,1,1,1
50,401118,9,0,2,0,1,1,0,50,1,0,2
34,227282,10,1,3,0,1,0,0,40,1,1,1
45,138626,11,1,3,0,1,1,0,50,1,1,1
41,111891,9,1,5,3,0,0,0,40,1,1,1
48,62605,9,1,3,0,0,0,0,35,1,1,1
26,259505,10,1,4,0,1,0,0,40,1,1,1
46,142828,9,0,1,0,0,0,0,40,1,0,1
18,329054,7,1,4,0,0,0,0,15,1,1,1
49,48495,9,0,2,0,1,0,0,45,1,1,2
56,220187,10,0,2,0,1,0,0,45,1,0,2
25,203570,9,1,0,3,1,0,0,40,1,1,1
31,281540,12,0,2,0,1,0,0,45,1,1,0
31,160594,12,1,4,0,1,0,0,3,1,1,1
30,230224,13,1,3,0,1,0,0,55,1,0,1
52,117295,2,0,2,0,1,0,0,50,1,0,1
29,427965,13,1,3,3,0,0,0,40,1,1,1
17,171080,8,1,4,0,1,0,0,20,1,1,1
51,313146,9,0,2,0,1,0,0,40,1,1,1
50,146429,9,0,2,0,1,0,0,40,1,1,1
33,37070,14,0,2,0,1,0,0,60,0,1,0
41,122215,14,0,2,0,1,1,0,40,1,0,1
30,127610,13,1,3,0,0,0,0,35,1,1,0
31,98639,13,1,3,0,1,0,0,40,1,1,1
67,217028,14,1,3,0,0,0,0,40,1,1,1
37,167851,9,0,2,0,1,0,0,50,1,1,1
44,26669,12,0,1,0,0,0,0,99,1,1,2
24,179627,9,0,2,0,1,0,0,40,1,1,1
46,133969,14,1,3,1,1,0,0,40,1,1,0
42,214838,9,0,2,0,1,0,0,30,1,0,0
25,332702,11,1,4,0,0,0,0,15,1,1,1
41,121130,9,1,3,0,0,0,0,40,1,1,1
46,75256,9,0,1,0,0,0,0,40,1,1,1
23,143032,14,1,4,0,0,0,0,36,1,1,1
41,185132,13,1,3,0,0,0,0,45,1,1,1
78,111189,4,1,3,0,0,0,0,35,0,1,1
46,265105,13,0,2,0,1,0,0,50,1,0,1
25,260754,13,1,3,3,1,0,0,40,1,1,0
24,213427,9,1,3,0,1,0,0,40,1,1,1
46,216414,11,1,0,0,1,0,0,40,1,1,1
19,250249,10,1,4,0,0,0,0,10,1,1,1
50,196232,9,0,2,0,1,1,0,50,1,0,1
42,219553,14,1,3,0,0,0,0,38,1,1,0
37,173780,10,1,0,0,0,0,0,30,1,1,0
46,123598,13,0,2,0,1,0,0,40,1,1,1
46,102597,13,1,0,0,0,0,0,40,1,1,1
32,377836,11,0,2,0,1,0,0,40,1,1,2
34,64830,12,1,3,0,0,0,0,45,1,1,1
33,262042,9,1,4,0,0,0,1,40,1,1,0
69,108196,5,1,5,0,1,1,0,40,1,1,1
21,96483,10,1,4,2,0,0,0,12,1,1,0
45,189564,13,0,1,0,0,0,0,42,1,0,1
41,171234,10,1,3,0,0,0,0,55,1,1,1
39,235485,12,1,3,0,1,0,0,42,1,1,0
50,197054,15,1,3,0,1,0,0,50,1,0,2
38,39606,13,0,1,0,0,0,0,40,1,1,1
57,84888,9,0,2,0,1,0,0,50,1,1,1
18,160984,7,1,4,0,0,0,0,15,1,1,1
17,142457,7,1,4,3,1,0,0,20,1,1,1
27,85918,13,0,2,0,1,0,0,68,1,1,0
31,291052,10,0,2,0,1,0,1,40,1,1,1
47,254367,10,0,2,0,1,0,0,50,1,0,1
40,76625,9,0,2,0,1,0,0,40,1,1,2
66,98837,9,1,3,0,0,0,0,40,1,1,1
35,388252,11,0,2,3,1,0,0,40,1,1,1
53,227836,10,1,3,0,1,0,0,40,1,1,0
83,240150,6,0,2,0,1,1,0,50,1,0,2
49,262116,15,0,2,0,1,0,0,48,1,1,1
24,278130,13,1,3,0,1,0,0,40,1,1,1
33,189368,10,0,2,3,1,0,0,40,1,0,1
37,143368,16,0,2,0,1,0,0,60,1,1,2
25,441210,9,1,4,0,1,0,0,40,1,1,1
21,212407,9,1,5,0,1,0,0,40,1,1,1
31,340880,15,0,2,0,1,0,0,60,1,0,1
48,175221,9,0,2,0,1,0,0,40,1,1,1
17,234780,9,1,4,3,1,0,0,40,1,1,1
32,173854,13,1,5,0,1,0,0,35,1,0,2
24,237341,10,0,1,0,0,0,0,40,1,0,1
36,134367,9,1,4,0,0,0,0,30,1,1,1
36,416745,13,0,2,0,1,0,0,40,1,1,1
30,427474,5,0,2,0,1,0,0,40,0,1,1
23,140462,9,1,4,0,1,0,0,40,1,1,1
42,297335,12,1,0,2,0,0,0,31,0,1,1
30,58582,13,1,4,0,1,0,0,10,1,1,1
22,351952,10,1,0,0,0,0,0,20,1,1,1
28,282972,13,1,3,0,0,0,0,4,1,1,2
47,51579,10,0,2,0,1,0,0,50,1,1,0
25,174545,9,1,0,0,0,0,0,46,1,1,1
40,182302,9,1,3,0,1,0,0,40,1,1,1
31,183801,14,0,2,0,1,0,1,43,1,0,1
51,189551,9,1,4,3,1,0,0,40,1,1,1
43,102895,10,1,3,0,1,0,0,40,1,1,1
28,461929,4,0,2,0,1,0,0,40,0,1,1
43,336643,9,1,3,0,0,0,0,50,1,1,1
37,284582,14,0,1,0,0,0,0,40,1,1,1
22,113550,9,1,4,0,0,0,0,40,1,1,1
42,34037,16,1,3,0,1,0,0,50,1,1,1
68,75913,8,1,3,0,0,0,0,30,1,1,1
48,233511,9,0,2,0,1,0,0,50,1,0,1
31,212235,10,1,3,0,1,0,0,45,1,1,1
23,39603,10,1,0,1,1,0,0,40,1,1,0
29,161155,12,0,2,0,1,0,0,50,1,1,1
30,83066,9,0,2,3,1,0,0,40,1,1,0
62,24050,9,1,3,0,0,0,0,15,1,1,2
75,242108,9,1,3,0,1,1,0,15,1,1,2
23,234302,9,1,3,3,1,0,0,40,1,1,1
27,34701,13,1,3,0,1,0,0,40,1,1,1
29,177413,9,0,2,0,1,0,0,40,1,0,1
23,82777,9,0,2,0,1,0,0,30,1,1,1
