age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
40,184682,10,1,0,0,0,0,0,40,1,1,1
56,200235,10,0,2,0,1,0,0,60,1,1,2
61,244087,9,0,2,0,1,0,0,52,1,0,2
25,374918,8,0,1,0,0,0,0,40,1,1,1
23,580248,9,1,3,0,0,0,0,40,1,1,1
30,504725,6,1,5,0,1,0,0,18,0,1,1
19,387215,10,1,4,0,1,0,1,16,1,1,1
59,43221,10,0,2,0,1,0,0,43,1,0,1
61,132972,5,1,0,3,0,0,0,40,1,1,1
52,338816,14,1,3,0,1,0,0,70,1,0,0
50,97449,10,0,2,0,1,0,0,48,1,1,0
33,177675,13,0,2,0,1,0,0,50,0,0,1
51,43354,7,0,2,0,1,0,0,40,1,0,1
48,158924,9,0,1,0,0,0,0,40,1,0,1
46,332884,13,0,2,0,1,1,0,65,1,0,1
28,130856,13,0,2,0,1,0,0,40,1,0,1
20,218215,10,1,4,0,0,0,0,40,1,1,1
35,243409,10,0,2,0,1,0,0,40,0,1,1
59,140957,11,1,3,0,1,0,0,35,1,0,2
28,37821,10,1,0,0,0,0,0,45,1,1,1
25,69739,6,1,4,0,1,0,0,40,1,1,1
67,166187,9,1,0,0,1,0,0,38,1,0,1
33,392812,10,0,2,0,1,0,0,50,1,0,1
45,241350,9,0,2,0,1,0,0,48,1,0,1
56,52953,16,1,3,0,0,0,1,38,1,1,0
31,211242,12,0,2,0,1,0,0,55,1,0,1
39,186130,15,0,2,0,1,0,0,55,1,0,1
29,244721,13,0,2,0,1,0,0,35,1,0,1
29,423024,3,0,2,0,1,0,0,40,0,1,1
27,142075,10,1,4,0,1,0,0,24,1,1,1
19,270551,9,1,4,0,1,0,0,20,1,1,1
26,328663,9,0,2,4,1,0,0,40,1,1,1
22,109039,9,1,3,0,0,0,0,55,1,1,1
36,145576,14,0,2,0,1,0,1,40,0,0,1
21,282484,10,1,4,0,0,0,0,40,1,1,1
38,167482,10,0,2,0,1,0,0,52,1,0,1
32,194740,13,0,2,0,1,0,1,40,1,0,1
48,78529,14,1,3,0,1,0,0,60,1,1,0
52,294991,13,0,2,0,1,0,0,40,1,0,1
36,66304,13,0,2,0,1,0,0,55,1,0,1
