age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
26,292803,10,1,4,0,0,0,0,24,1,1,1
52,173754,15,0,2,0,1,1,0,60,1,0,2
21,57951,10,1,4,0,0,0,0,30,1,1,1
22,253310,13,1,4,0,0,0,0,7,1,1,1
18,283637,10,1,3,0,1,0,0,40,1,1,1
34,202498,8,0,2,0,1,0,0,40,0,1,1
34,42596,10,0,2,0,1,0,0,45,1,1,1
54,124194,9,1,0,0,0,0,0,40,1,1,1
32,426467,2,1,3,0,1,1,0,40,0,1,1
28,291374,8,1,0,3,0,0,0,40,1,1,1
39,205359,12,1,0,0,0,0,0,45,1,1,1
47,341995,10,1,4,0,1,0,0,55,1,1,1
23,496382,10,1,4,0,0,0,0,40,0,1,0
43,111949,9,0,1,0,0,0,0,35,1,1,1
37,103474,9,1,4,0,0,0,0,40,1,1,0
25,219130,10,1,3,4,0,0,0,40,1,1,1
22,139190,9,1,4,0,1,0,0,50,1,1,1
48,242923,9,0,1,0,0,0,1,40,1,0,0
39,344743,10,0,4,3,0,0,0,50,1,0,1
20,56322,10,1,4,0,1,1,0,25,1,1,1
21,119704,10,1,0,0,0,0,0,35,1,1,1
40,323790,10,0,2,0,1,0,0,40,1,1,1
35,82622,10,0,2,0,1,0,0,80,1,1,0
21,196508,10,1,4,3,0,0,0,40,1,1,1
32,159187,11,1,3,0,1,0,0,40,1,1,1
23,216181,10,1,4,0,1,0,0,36,0,1,1
26,172230,9,1,3,0,1,0,0,40,1,1,1
37,123211,9,0,2,0,1,0,0,44,1,0,1
29,119052,9,1,3,3,0,0,0,40,1,1,1
43,250802,10,1,0,0,1,0,0,35,1,1,1
17,238628,7,1,4,0,0,0,0,5,1,1,1
17,175465,6,1,4,0,0,0,0,14,1,1,1
59,195176,13,0,2,0,1,0,0,72,1,1,1
39,173175,13,0,2,0,1,1,0,50,1,0,1
36,113481,9,1,3,0,1,0,0,40,1,1,1
40,53506,13,1,4,0,0,0,0,40,1,1,1
23,91189,10,0,2,0,1,0,0,40,1,1,1
33,155343,10,1,3,0,1,0,0,72,1,1,2
45,140644,9,0,2,0,1,0,0,50,1,0,1
37,31023,9,0,2,0,1,0,0,51,1,1,1
59,170148,10,1,0,0,0,0,0,32,1,1,1
47,192894,9,0,2,3,1,0,0,50,1,0,0
43,240504,9,0,2,0,1,0,0,40,1,1,1
33,246038,13,0,2,0,1,0,0,40,1,0,1
26,31350,7,1,3,0,1,0,0,50,1,1,1
51,420917,13,0,2,0,1,0,0,45,1,1,0
46,149388,13,0,2,0,1,0,0,40,1,0,1
