age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
49,125421,9,0,1,0,0,0,0,40,1,0,1
34,167063,9,1,4,0,1,0,0,40,1,1,0
42,154374,13,0,2,0,1,0,0,58,1,1,1
90,139660,10,1,0,3,0,0,0,37,1,1,1
36,223433,11,0,2,0,1,0,0,53,1,0,0
40,388725,10,1,3,0,1,0,0,40,1,1,1
27,168107,13,0,2,0,1,0,0,40,1,1,1
38,176357,9,0,2,0,1,0,0,50,1,1,2
47,109089,10,0,2,0,1,0,0,70,1,1,1
18,95917,9,1,4,0,1,0,0,25,0,1,1
50,202044,13,1,0,0,0,0,0,45,1,1,1
61,85548,10,0,2,0,1,1,0,18,1,0,1
38,169104,13,0,2,2,1,0,0,40,0,0,0
47,158286,14,0,2,0,1,0,0,50,1,0,1
53,35295,13,1,0,0,1,0,0,60,1,0,2
19,28145,9,1,4,0,0,0,0,52,1,1,1
22,51362,13,1,3,0,0,0,0,16,1,1,1
74,97167,9,0,2,0,1,0,0,15,1,1,1
39,165186,10,0,2,0,1,0,0,45,1,1,1
27,134152,9,0,2,0,1,0,0,45,1,1,1
51,240236,12,1,3,3,1,0,0,30,1,1,2
22,138504,10,1,0,3,0,0,0,30,1,1,1
40,344060,15,0,2,0,1,0,0,50,1,0,2
40,226585,10,0,1,0,0,0,0,35,1,0,1
42,109273,10,1,0,0,1,0,0,40,1,1,2
23,27776,9,0,2,0,1,0,0,40,1,1,1
46,175754,14,1,3,0,0,0,1,60,1,1,0
27,180553,9,1,0,0,0,0,0,40,1,1,1
31,222654,13,0,2,0,1,0,0,40,1,1,1
47,93618,10,1,3,0,0,0,0,33,1,1,0
38,99138,13,1,3,0,0,0,0,38,1,1,1
42,245317,9,0,2,0,1,0,0,50,1,1,1
18,466325,7,1,4,0,1,0,0,12,1,1,0
27,216481,10,1,0,0,0,0,0,40,1,1,1
21,293968,10,1,4,3,0,0,0,20,1,1,1
40,63745,11,1,3,0,0,0,0,40,1,1,1
30,167832,9,0,2,0,1,0,0,40,1,1,1
19,29250,10,1,4,0,1,0,0,10,1,1,1
42,104647,9,1,3,0,1,0,0,40,1,1,1
22,95566,10,1,4,4,0,0,0,22,0,1,1
52,512103,10,1,3,0,0,0,0,40,1,1,0
72,298070,11,1,0,0,0,1,0,25,1,1,1
44,193882,11,1,3,0,1,0,1,40,1,1,0
38,51838,9,0,1,0,0,0,0,40,1,1,1
20,211293,10,1,4,3,0,0,0,14,1,1,1
28,27956,15,0,2,2,1,0,0,99,0,1,1
27,113545,13,1,3,0,0,0,0,40,1,1,0
46,27243,16,0,2,0,1,1,0,45,1,0,0
40,228535,12,0,2,0,1,1,0,36,1,0,1
18,123714,7,1,3,3,1,0,0,40,1,1,1
36,257691,13,1,3,0,0,0,0,20,1,1,1
33,243678,10,1,3,0,0,0,0,40,1,1,0
26,259505,10,1,4,0,1,0,0,40,1,1,1
42,211450,14,1,3,0,1,0,0,45,1,0,1
44,163215,8,1,0,0,0,0,0,40,1,1,1
19,264593,10,1,5,0,1,0,0,40,1,1,1
59,212448,9,1,0,0,0,0,0,40,0,1,0
46,163229,4,0,2,0,1,0,0,40,1,1,1
39,117381,10,1,3,0,1,0,0,65,1,1,1
26,211435,9,1,0,0,0,0,0,40,1,1,1
37,186359,9,0,2,0,1,1,0,60,1,0,2
43,219307,5,1,3,3,1,0,0,40,1,1,1
33,213813,10,1,0,0,0,0,0,40,1,1,1
28,221317,10,0,2,0,1,0,0,40,0,1,1
62,290754,6,1,3,0,0,0,0,40,1,1,1
19,240468,10,1,4,0,0,0,1,40,1,1,1
29,309463,5,0,2,0,1,0,0,40,1,1,1
36,398931,13,0,2,0,1,0,1,50,1,0,1
62,272209,9,1,0,3,0,0,0,99,1,1,1
36,323726,10,1,0,3,0,0,0,40,1,1,0
53,254285,14,0,2,0,1,0,0,40,1,0,1
21,296158,6,0,2,0,1,0,0,25,1,1,1
31,209101,15,0,2,0,1,0,0,25,1,0,1
25,126133,10,1,4,0,0,0,0,40,1,1,1
50,102615,9,0,2,0,1,0,1,40,1,0,1
45,256649,9,0,2,3,1,0,0,40,1,1,1
27,29732,13,1,3,0,0,1,0,36,1,1,1
56,274475,5,1,0,0,0,0,0,40,1,1,1
44,160574,9,0,2,0,1,0,0,65,1,0,1
40,177905,11,0,2,0,1,1,0,44,1,0,1
24,611029,6,0,2,0,1,0,0,40,1,1,1
47,237731,9,0,2,0,1,1,0,65,1,1,2
19,104112,9,1,0,3,1,0,0,30,0,1,1
44,162184,10,1,0,0,0,0,0,40,1,1,1
57,217886,9,1,3,0,0,0,0,36,1,1,1
53,87158,9,0,2,3,1,0,0,40,1,1,1
67,226092,10,0,2,0,1,0,0,44,1,1,2
36,359249,10,1,3,3,1,0,0,40,1,1,0
44,104973,14,0,2,0,1,0,0,40,1,0,2
49,169818,9,0,1,3,0,0,0,40,1,0,1
19,82210,9,1,3,0,1,0,0,50,1,1,1
49,208978,9,1,0,0,0,0,0,16,1,1,1
25,334133,14,1,4,0,1,0,0,20,1,1,0
17,340557,7,1,4,0,1,0,0,25,1,1,1
50,181139,10,1,3,0,1,0,0,40,1,1,1
30,167990,11,0,2,0,1,1,0,65,1,0,2
44,220563,10,0,2,0,1,0,0,40,1,1,0
22,50136,3,0,2,0,1,0,0,40,0,1,1
21,164920,10,1,4,0,0,0,0,40,1,1,1
30,399088,10,1,3,0,0,0,0,45,1,1,1
34,261418,9,0,2,0,1,0,0,40,1,1,1
21,206008,10,1,4,3,1,0,0,50,1,1,1
44,282722,15,0,2,0,1,1,0,50,1,0,2
42,89413,8,1,4,0,1,0,0,40,1,1,1
23,214120,9,1,4,0,1,0,0,40,1,1,1
42,106679,9,0,2,0,1,0,0,50,1,0,1
35,22641,9,0,2,1,1,0,0,40,1,1,2
36,35309,13,0,2,0,1,0,0,40,1,1,1
34,101517,10,1,0,0,0,0,0,35,1,1,0
33,98995,6,1,3,0,0,0,0,36,1,1,1
24,303296,10,0,1,2,0,0,0,40,0,1,1
22,188569,10,1,3,0,0,0,0,20,1,1,1
47,115070,10,1,3,0,0,0,0,40,1,1,1
62,41718,6,0,2,0,1,0,0,35,1,1,1
31,295589,10,1,4,3,1,0,0,40,1,1,0
25,456618,4,1,0,0,1,0,0,40,0,1,1
18,324011,5,1,4,0,1,0,0,20,1,1,1
25,110978,12,0,1,2,0,0,0,37,0,0,1
20,231286,10,1,3,3,1,0,0,15,1,1,1
38,133299,12,0,2,0,1,0,0,40,1,1,2
40,254167,6,1,4,0,1,0,0,35,1,1,1
35,308489,13,0,2,3,1,0,0,50,1,1,1
35,265954,13,1,3,3,1,0,0,40,1,1,1
23,60331,10,1,3,0,1,0,0,40,1,1,1
23,409230,2,0,5,0,1,0,0,40,1,1,2
