age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
28,274690,13,1,3,0,1,0,0,45,1,1,1
56,170217,9,0,2,0,1,0,0,45,1,1,2
44,223308,14,1,0,0,0,0,0,48,1,1,1
45,152752,11,0,2,0,1,0,0,3,1,1,2
49,43910,9,0,1,0,0,0,0,30,1,1,1
57,190554,6,1,4,0,1,0,0,60,1,0,2
50,211116,6,0,2,3,1,0,0,40,1,1,1
23,203076,10,1,4,0,1,0,0,40,1,1,1
52,370552,1,0,2,0,1,0,0,40,0,1,1
44,353396,13,0,2,0,1,0,0,45,1,1,1
30,375827,9,1,5,0,1,0,0,40,1,1,1
42,113770,9,0,1,0,0,0,0,40,1,1,1
29,152951,9,0,2,0,1,0,0,40,1,0,1
28,183151,7,0,2,0,1,1,0,40,1,0,1
49,98738,9,0,2,0,1,0,0,40,1,0,0
41,82161,9,0,2,0,1,0,0,40,1,1,1
48,145886,13,1,0,0,0,0,0,60,1,1,0
43,182437,13,1,3,0,1,0,0,45,1,0,1
42,120277,14,0,2,0,1,0,0,40,1,0,2
19,174478,9,1,4,0,0,0,0,40,1,1,1
51,386773,13,1,3,0,1,0,0,55,1,0,1
53,195638,9,1,3,0,0,0,0,40,1,1,1
35,169638,10,1,0,0,0,0,0,36,1,1,1
22,403519,9,0,2,0,1,0,0,40,1,1,1
43,131899,13,0,2,0,1,0,0,40,1,0,1
33,154981,13,0,2,0,1,0,1,50,1,0,1
45,149640,10,0,2,0,1,0,0,40,1,1,1
39,188335,9,0,2,0,1,0,0,40,1,1,2
36,370156,9,1,0,0,0,0,0,38,1,1,1
59,114760,10,0,2,0,1,0,0,20,1,0,2
39,99146,13,0,2,0,1,0,1,60,1,0,0
17,173807,7,1,4,0,0,0,0,15,1,1,1
59,32552,9,0,2,0,1,0,0,48,1,1,2
22,347803,10,1,3,4,1,0,0,20,1,1,0
56,91262,9,0,2,2,1,0,0,45,1,1,1
35,275522,4,1,0,0,0,0,0,80,1,1,1
26,322547,13,1,3,0,0,0,0,45,1,1,1
38,308686,13,0,2,0,1,0,0,70,1,0,2
37,183735,9,0,2,0,1,1,0,30,1,1,2
22,219086,10,0,2,0,1,0,0,55,1,1,1
33,150657,13,1,5,3,0,0,0,40,1,1,0
29,53642,11,0,2,0,1,0,0,40,1,1,1
48,50880,10,0,2,0,1,0,0,40,0,1,1
36,90159,13,0,1,0,0,0,0,32,1,0,1
36,99270,9,0,1,0,0,0,0,40,1,1,1
19,304643,10,1,4,0,1,0,0,20,1,1,1
50,89737,10,0,2,0,1,0,0,48,1,1,2
23,297152,10,1,4,3,0,0,0,25,1,1,1
19,127709,9,1,4,3,1,0,0,30,1,1,1
48,202117,7,1,3,0,0,0,0,34,1,1,1
30,79448,10,1,0,0,0,0,0,10,1,1,1
23,83891,9,1,4,2,1,0,0,40,1,1,1
32,173854,13,1,5,0,1,0,0,35,1,0,2
30,159888,13,1,3,0,1,0,0,60,1,0,1
40,111971,9,0,2,0,1,0,0,30,1,1,2
56,216636,8,0,2,0,1,0,1,40,1,1,2
34,185063,10,0,2,0,1,0,0,45,1,0,1
41,57924,10,1,4,0,1,0,0,40,1,1,0
33,224141,9,0,2,0,1,0,0,40,1,1,1
46,86220,13,1,3,0,0,0,0,40,1,1,1
33,182401,6,1,3,3,1,0,0,40,1,1,1
23,223231,9,0,2,4,1,0,0,40,0,1,1
47,142719,9,0,2,0,1,0,0,40,1,1,1
39,124090,5,0,2,0,1,0,0,40,1,1,2
44,445382,10,1,0,0,1,0,0,40,1,1,2
41,344624,13,1,3,0,1,0,0,50,1,0,1
33,154874,10,0,2,0,1,0,0,40,1,1,0
55,202220,9,0,1,3,0,1,0,35,1,1,1
