age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
38,179488,10,1,3,0,1,0,1,40,1,1,1
26,294493,13,1,5,0,1,0,0,40,1,1,1
42,194636,13,0,2,0,1,0,0,45,1,0,1
30,156464,14,1,3,0,1,0,0,45,1,0,1
90,51744,14,1,3,3,1,0,0,50,1,0,1
38,26987,9,1,0,0,0,0,0,40,1,1,1
23,287988,10,1,3,0,1,0,0,20,1,1,1
20,188612,10,1,4,0,0,0,0,38,0,1,1
50,98350,10,0,2,2,1,0,0,40,0,0,1
29,212102,9,1,0,3,0,0,0,30,1,1,1
23,95989,10,1,4,0,0,0,0,30,1,1,1
46,154430,14,1,3,0,0,0,0,50,1,0,1
28,341709,9,1,3,0,1,0,0,40,1,1,0
42,175935,9,0,2,0,1,0,0,40,1,1,1
21,277530,9,1,4,0,0,0,0,40,1,1,1
61,71209,9,0,2,0,1,0,0,45,1,0,1
42,227065,10,0,2,0,1,1,0,32,1,0,1
64,47298,16,0,2,0,1,0,0,60,1,0,1
33,59083,13,0,2,0,1,0,1,45,1,0,1
40,330174,15,0,2,0,1,1,0,40,1,0,0
