age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
48,345006,13,1,3,0,0,0,0,45,0,1,1
59,223131,9,1,3,0,1,0,0,60,1,1,2
34,191291,10,1,3,0,1,0,0,40,1,1,1
33,204042,10,1,3,0,1,0,0,55,1,1,1
28,287268,10,1,3,0,1,0,0,35,1,1,1
39,166497,9,1,3,0,1,0,0,40,1,0,0
21,399022,9,1,4,0,1,0,0,24,1,1,1
52,199995,14,0,2,0,1,1,0,60,1,0,0
43,47818,13,1,3,0,0,0,0,40,1,1,0
60,122276,3,0,2,0,1,0,0,45,0,1,1
45,101977,10,0,2,0,1,0,0,45,1,1,1
52,23780,11,0,2,0,1,0,1,45,1,0,1
36,256636,9,1,3,0,1,0,0,40,1,1,1
35,181382,9,0,2,0,1,0,0,43,1,1,1
31,265706,9,0,2,0,1,1,0,40,1,0,1
48,125421,14,1,0,0,0,0,0,40,1,0,1
43,168412,9,0,5,0,0,0,0,44,0,1,1
46,117059,11,0,2,1,1,0,0,60,1,1,1
62,121319,13,0,2,0,1,1,0,40,1,0,1
66,75134,9,1,0,0,0,0,0,25,1,1,0
60,82388,10,0,2,0,1,0,0,38,1,1,1
24,111450,6,1,0,3,1,0,0,65,0,1,0
22,173736,9,0,2,0,1,0,0,40,1,1,1
49,202467,9,0,2,0,1,0,0,40,1,0,0
38,40955,13,0,2,0,1,0,0,40,0,0,1
37,254973,9,0,1,0,0,0,0,40,1,0,1
90,227796,14,0,2,0,1,1,0,60,1,0,0
43,216497,13,1,0,0,0,0,0,40,0,1,1
50,195690,9,0,2,0,1,0,0,45,1,1,1
37,191137,12,1,0,0,1,0,0,25,1,1,1
40,99185,13,0,2,0,1,0,0,60,1,1,2
33,96245,12,0,2,0,1,0,0,50,1,1,1
76,70697,4,1,3,0,0,0,0,25,1,1,1
26,109097,9,1,0,0,0,0,0,48,1,1,1
40,63745,11,1,3,0,0,0,0,40,1,1,1
38,203836,3,1,3,0,1,0,0,40,1,1,2
58,114495,9,0,2,0,1,0,0,40,1,1,1
28,499001,9,1,0,0,1,0,0,40,0,1,1
23,172047,9,1,4,0,1,0,0,40,1,1,1
42,111252,14,0,2,0,1,0,1,40,1,0,0
40,208277,10,1,0,0,0,0,0,40,1,1,1
46,328216,9,0,2,0,1,0,0,40,1,0,1
35,153535,9,1,0,3,0,0,0,36,1,1,1
32,72744,9,1,4,0,1,0,0,40,1,1,1
56,53366,9,0,2,0,1,0,0,40,1,1,1
24,161638,9,0,3,0,0,0,0,40,0,1,1
47,191277,10,0,2,0,1,0,0,50,1,0,1
24,162282,9,1,3,0,1,0,0,40,1,1,1
40,190290,10,1,3,0,1,0,0,40,1,1,1
42,345363,9,1,3,0,0,0,0,40,0,1,1
23,117618,13,1,4,0,1,0,0,24,1,1,0
17,110723,7,1,4,0,0,0,0,25,1,1,1
26,94392,7,1,0,0,0,0,0,20,1,1,1
37,52465,9,1,3,0,1,0,0,40,1,1,0
45,200471,9,0,2,0,1,0,0,35,1,1,1
36,101481,9,1,3,0,1,0,0,40,1,1,0
48,54759,9,1,0,0,0,0,0,38,1,1,1
44,191256,9,0,2,0,1,0,0,40,1,1,1
51,276456,12,0,2,0,1,1,0,30,1,0,2
23,55465,10,1,3,0,1,0,0,40,1,1,0
