age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
51,122288,10,1,0,0,0,0,0,36,1,1,1
39,163237,10,0,2,0,1,0,0,65,1,1,2
30,343789,10,0,2,0,1,0,0,40,1,0,0
52,187356,6,0,2,0,1,0,0,41,1,1,1
46,178686,13,0,2,0,1,0,0,38,1,0,0
34,96483,12,1,3,2,0,1,0,60,1,0,1
48,38240,9,0,2,0,1,0,0,40,1,0,2
26,358124,9,1,5,3,0,0,0,40,1,1,1
49,170165,9,1,5,0,0,0,0,55,1,1,1
51,441637,9,0,2,0,1,0,0,40,1,1,1
52,167527,7,1,0,3,0,0,0,40,1,1,1
50,127315,13,0,2,0,1,1,0,60,1,0,2
37,323155,2,0,2,0,1,0,0,85,0,1,1
29,193260,13,0,5,2,1,0,0,30,0,1,1
23,202344,13,1,4,0,0,0,0,40,1,1,1
63,318763,10,1,0,0,1,0,0,22,1,1,1
40,245529,12,1,3,0,0,0,0,40,1,1,1
37,196348,10,0,2,0,1,0,0,40,1,1,0
46,316205,13,0,2,3,1,0,0,40,1,0,0
35,140854,9,1,3,0,1,0,0,60,1,1,2
35,110668,9,0,1,3,0,0,0,35,1,1,1
30,404062,9,0,2,0,1,0,1,15,1,0,2
56,197114,9,1,4,0,1,0,0,28,1,1,1
49,81654,15,0,2,0,1,0,0,60,1,0,1
24,326587,10,1,3,0,1,0,0,40,1,1,1
46,27243,16,0,2,0,1,1,0,45,1,0,0
19,186096,9,1,4,3,1,0,0,30,1,1,1
21,301556,9,1,4,0,0,0,0,19,1,1,1
40,140559,9,0,1,0,0,0,0,45,1,1,1
42,186909,12,0,1,0,0,0,0,45,1,0,0
61,95929,5,1,3,0,1,0,0,40,1,1,1
41,303510,9,0,2,0,1,0,0,40,1,1,1
20,91939,9,1,3,3,0,0,1,30,1,1,1
43,227734,11,0,2,0,1,0,0,22,1,1,0
27,189777,9,0,2,0,1,0,0,40,1,1,1
25,443855,9,0,2,0,1,0,0,40,0,1,1
40,188465,9,1,3,0,0,0,0,35,1,1,1
65,222810,11,1,3,0,0,0,0,40,1,1,1
