age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
29,31935,9,1,3,0,0,0,0,40,1,1,1
36,187098,9,1,0,0,0,0,0,40,1,1,1
20,388156,10,1,4,0,1,0,0,24,1,1,1
18,62972,7,1,4,0,1,0,0,16,1,1,1
57,237691,9,0,2,0,1,0,0,40,0,1,1
50,41890,9,0,2,0,1,0,0,40,1,1,1
45,304973,9,0,2,0,1,0,0,78,1,0,0
41,208174,14,1,0,0,0,0,0,55,1,1,0
31,97933,10,1,3,0,0,0,0,40,1,1,1
57,319122,13,1,3,0,1,0,0,40,1,1,1
19,195985,9,1,3,0,0,0,0,50,1,1,1
41,186601,9,1,3,3,0,0,0,40,1,1,0
29,135296,13,1,3,0,0,0,1,45,1,0,1
48,145886,13,1,0,0,0,0,0,60,1,1,0
57,183810,10,0,2,0,1,0,0,40,1,0,1
30,110643,10,1,3,0,1,0,0,52,1,1,1
43,191982,11,1,4,0,0,0,0,55,1,1,1
45,154117,9,1,0,0,0,0,0,38,1,0,0
18,404085,9,0,1,0,0,0,0,40,1,1,1
32,116508,10,0,2,0,1,0,0,50,1,0,2
24,128487,13,1,3,0,0,0,0,40,1,1,1
20,74631,10,1,3,0,0,0,0,50,1,1,1
24,118657,8,0,2,0,1,0,0,40,1,1,1
18,92112,9,1,4,0,0,0,0,30,1,1,1
44,185798,11,1,5,0,1,0,0,48,1,0,1
40,150471,12,1,3,0,0,0,0,40,1,1,1
45,207277,13,0,2,0,1,0,0,50,1,0,1
62,120939,10,1,3,0,1,0,0,40,1,1,2
37,172846,10,0,2,0,1,0,0,45,1,0,1
42,154076,9,0,2,0,1,1,0,50,1,0,1
28,154863,9,1,5,3,1,0,1,40,1,1,0
50,24013,10,0,2,0,1,0,0,84,1,0,1
47,334679,14,1,0,2,0,0,0,42,0,1,1
51,183173,9,0,2,0,1,0,0,70,1,0,2
20,225395,4,1,5,0,0,0,0,60,0,1,1
40,184018,11,0,2,0,1,0,0,38,1,0,0
59,75804,9,0,2,0,1,0,0,65,1,0,2
48,215389,9,0,2,3,1,0,0,40,1,0,0
36,143486,9,0,2,0,1,1,0,50,1,0,1
38,186145,10,0,1,0,0,0,0,40,1,0,1
40,225432,10,0,2,0,1,0,0,45,1,1,1
39,338320,6,0,2,0,1,0,0,60,1,0,1
44,99651,14,0,2,0,1,1,0,40,1,0,1
33,198211,9,0,2,0,1,0,0,40,1,1,1
38,248919,9,0,2,0,1,0,1,40,1,1,0
74,228075,10,0,2,0,1,1,0,25,1,0,2
49,259323,9,1,0,0,1,0,0,40,1,1,1
90,155981,13,0,2,0,1,1,0,50,1,1,2
36,281021,9,1,3,0,1,0,0,45,1,1,1
27,420054,9,1,0,0,1,1,0,50,1,0,2
23,62339,13,1,4,0,1,0,0,40,1,1,1
27,118230,10,1,4,0,0,0,0,40,1,1,1
20,245297,10,1,3,0,0,0,0,20,1,1,1
38,161141,9,1,3,0,1,0,0,40,1,1,1
21,240063,10,1,4,0,1,0,0,25,1,1,1
54,375134,11,1,3,0,1,0,0,40,1,1,0
45,334039,10,0,2,0,1,0,0,40,1,0,0
31,176969,13,1,3,0,1,0,0,55,1,1,1
23,325596,10,1,3,0,1,0,0,40,1,1,1
58,314092,11,0,2,0,1,0,1,48,1,0,1
48,73434,9,0,1,0,0,0,0,40,0,0,1
37,79586,13,0,2,2,1,0,0,40,0,1,1
52,104501,10,0,2,0,1,0,0,60,1,0,2
41,119721,9,0,2,0,1,0,0,40,1,1,1
74,117017,10,1,3,0,1,0,0,16,1,1,0
35,282979,9,0,2,0,1,1,0,50,1,0,1
29,376680,9,1,4,3,1,0,0,40,1,1,1
39,33983,10,0,2,0,1,1,0,40,1,0,1
40,220589,12,1,3,0,0,0,0,40,1,1,1
18,99219,7,1,4,0,0,0,0,15,1,1,1
30,143766,9,1,3,0,1,0,0,30,1,1,1
23,132300,13,1,3,0,0,0,0,40,1,1,1
48,188432,9,0,2,0,1,1,0,46,1,0,1
26,85482,9,1,3,2,1,0,0,40,1,1,0
26,98155,9,0,2,0,1,0,0,40,1,1,1
29,59732,9,0,2,1,1,0,0,40,1,1,1
