age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
53,202720,5,1,0,3,1,0,0,75,0,1,1
40,123306,15,0,2,0,1,0,0,45,1,0,2
60,325971,9,0,2,0,1,1,0,40,1,0,1
27,204098,6,1,3,0,1,0,0,30,1,1,1
19,206874,11,1,4,3,0,0,0,40,1,1,1
23,83891,9,1,4,2,1,0,0,40,1,1,1
50,34067,11,0,2,0,1,0,0,50,1,0,1
41,252986,10,0,2,0,1,0,0,48,1,0,1
50,163002,9,1,5,0,0,0,0,40,1,1,1
66,188220,9,1,0,0,0,0,0,35,1,0,0
26,248990,7,0,2,0,1,0,0,40,1,0,1
44,230478,13,0,2,0,1,0,0,40,1,0,1
36,88967,7,1,0,1,1,0,0,65,1,1,1
38,252662,13,1,3,0,1,0,0,40,1,1,1
57,108741,9,0,1,0,0,0,0,40,1,1,1
55,238638,9,0,2,0,1,1,0,40,1,0,1
23,190483,13,1,4,0,0,0,0,20,1,1,1
53,321865,14,0,2,0,1,0,0,40,1,0,1
56,176118,9,0,2,0,1,1,0,40,1,0,1
41,216461,10,1,4,3,0,0,0,40,1,1,1
30,118056,10,1,0,0,0,0,0,45,1,1,1
36,37019,9,1,3,0,1,0,0,50,1,1,2
45,246392,9,1,0,3,0,0,0,30,1,1,1
28,69107,9,0,2,3,1,0,0,40,1,1,1
25,112835,14,1,3,0,1,0,0,40,1,1,0
41,363591,11,0,2,0,1,0,0,40,1,1,0
29,162312,11,1,3,4,1,0,0,40,1,1,1
26,330263,9,1,3,0,1,0,0,40,1,1,1
51,311350,13,0,2,0,1,0,0,40,1,0,1
36,213008,9,1,3,0,1,0,0,40,1,1,1
55,52953,9,1,0,0,0,0,0,40,1,1,1
22,173736,9,1,3,0,1,0,0,50,1,1,1
35,54317,9,0,2,0,1,0,1,50,1,1,1
40,188291,15,0,2,0,1,0,0,40,1,0,1
35,117166,13,1,3,0,1,0,0,50,1,1,1
24,461678,6,1,3,0,1,0,0,40,1,1,0
26,245880,9,1,3,0,1,0,0,60,1,1,1
44,176063,13,0,2,0,1,0,0,45,1,1,1
36,383518,10,0,1,3,0,1,0,40,1,0,1
60,109530,11,0,2,0,1,1,0,40,1,0,1
71,269708,13,1,4,0,0,1,0,16,1,1,1
52,347519,13,0,2,0,1,0,0,55,1,0,1
20,24967,9,1,4,0,1,0,0,47,1,1,1
24,149396,10,1,5,3,0,0,0,30,0,1,1
32,402361,9,1,3,0,1,0,0,40,1,1,0
59,182460,13,0,2,0,1,0,0,60,1,0,1
33,139057,14,0,2,2,1,0,0,50,1,0,1
23,211046,9,1,3,0,0,1,0,40,1,1,1
37,131827,9,1,0,0,1,0,0,40,1,1,1
27,155057,10,0,2,0,1,0,0,50,1,0,1
33,176992,14,0,2,0,1,0,0,40,1,0,1
27,295289,10,1,4,3,0,0,0,30,1,1,1
65,174056,4,0,2,0,1,0,0,40,1,1,1
41,36699,10,1,3,0,1,1,0,40,1,1,1
49,129513,14,0,2,0,1,0,0,45,1,1,1
22,187052,7,1,0,0,0,0,0,30,1,1,1
43,242804,9,1,3,0,1,0,0,40,1,1,1
37,173128,9,1,3,0,1,0,0,40,1,1,1
38,187411,9,0,2,0,1,0,0,40,1,0,2
20,113511,7,1,4,0,1,0,0,40,1,1,1
21,240063,10,1,4,0,1,0,0,25,1,1,1
49,126268,13,0,2,0,1,0,0,50,1,1,2
46,394860,13,0,2,0,1,0,0,38,1,1,0
47,116279,9,1,0,0,0,0,0,43,1,1,1
17,156736,6,1,0,0,0,0,0,12,1,1,1
21,119474,9,1,5,0,0,0,0,40,1,1,1
53,201127,14,0,2,0,1,0,0,48,1,0,1
40,349405,11,0,1,0,0,0,0,36,1,1,1
18,301814,9,1,3,0,0,0,0,20,1,1,1
56,26716,13,0,2,0,1,0,0,20,1,0,2
58,35551,13,0,2,0,1,0,0,70,1,0,2
21,178255,10,1,3,0,0,0,0,30,0,1,1
27,107236,9,0,2,0,1,0,0,40,1,1,1
22,302347,9,1,4,0,1,1,0,40,1,1,3
51,338836,10,0,2,0,1,0,0,40,1,0,2
29,131714,6,1,3,3,0,0,0,25,1,1,1
50,162327,10,0,2,0,1,0,0,50,1,1,1
22,50058,10,1,3,0,0,0,0,35,1,1,1
20,181761,9,1,4,0,0,0,0,40,1,1,1
17,108273,6,1,4,0,0,0,0,12,1,1,1
40,190621,10,1,5,3,0,0,0,55,1,1,1
39,153976,14,0,2,0,1,0,0,40,1,0,0
72,203289,10,0,2,0,1,0,0,35,1,1,2
