age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
28,212563,10,1,0,3,0,0,0,25,1,1,1
38,179488,10,1,3,0,1,0,1,40,1,1,1
42,303044,9,0,2,2,1,0,0,40,0,0,2
49,192776,14,0,2,0,1,0,1,45,1,0,1
42,341204,12,1,0,0,0,1,0,40,1,0,1
31,301526,10,1,5,0,1,0,0,40,1,1,0
48,327886,16,1,4,0,1,0,0,50,1,0,0
38,97083,10,0,1,3,0,0,0,40,1,1,1
38,156728,13,0,2,0,1,0,0,40,1,0,1
26,294493,13,1,5,0,1,0,0,40,1,1,1
42,251795,10,0,1,0,0,0,0,50,1,0,1
32,190511,10,0,2,0,1,0,0,40,1,0,1
53,166368,10,1,3,0,1,0,0,40,1,1,1
43,172826,10,0,2,0,1,1,0,55,1,0,2
39,179579,9,1,4,0,1,0,0,40,1,1,1
18,675421,5,1,4,0,1,1,0,40,1,1,1
54,183611,10,0,2,0,1,1,0,50,1,1,1
42,194636,13,0,2,0,1,0,0,45,1,0,1
26,73689,9,0,2,0,1,0,0,55,1,1,1
46,28281,13,0,2,0,1,0,0,40,1,0,2
57,149168,10,0,2,0,1,0,0,55,1,1,2
46,222374,9,0,2,0,1,0,0,43,1,0,0
26,70447,9,0,2,2,1,0,0,40,1,0,0
36,95654,13,0,1,0,0,0,0,50,0,0,1
34,186824,15,0,2,0,1,1,0,40,1,0,2
40,118001,9,1,3,3,1,0,0,40,1,1,1
38,91711,13,0,2,0,1,0,0,50,1,0,0
32,182556,13,0,2,0,1,0,1,45,1,0,0
52,270142,11,1,0,3,0,0,0,60,1,1,1
58,54947,10,1,3,0,0,0,0,55,1,1,0
43,144778,13,1,3,0,1,0,0,40,1,0,0
51,224207,10,0,2,0,1,0,0,40,1,0,1
30,156464,14,1,3,0,1,0,0,45,1,0,1
90,51744,14,1,3,3,1,0,0,50,1,0,1
29,95423,14,0,2,0,1,0,0,36,1,1,0
39,340091,10,1,0,0,0,0,0,75,1,1,1
44,112517,14,0,2,0,1,0,0,20,1,0,1
57,159028,15,0,2,0,1,1,0,60,1,0,2
45,170871,9,0,2,0,1,1,0,55,1,0,2
25,169905,10,0,2,0,1,0,0,40,1,1,0
43,401623,10,0,2,3,1,0,0,40,0,0,1
55,323706,10,0,2,0,1,0,1,40,1,0,1
38,175360,6,1,3,0,1,0,1,90,1,0,1
37,259785,14,0,2,0,1,0,0,50,1,0,1
47,454989,9,0,1,0,0,0,0,40,1,0,1
38,26987,9,1,0,0,0,0,0,40,1,1,1
23,287988,10,1,3,0,1,0,0,20,1,1,1
29,116613,13,1,4,0,0,0,0,40,0,1,1
59,115414,10,0,2,0,1,0,0,40,1,0,1
