age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
52,89534,9,0,2,0,1,0,0,40,1,0,1
30,326104,9,0,2,0,1,0,0,40,1,0,0
23,82497,10,1,4,0,0,0,0,28,1,1,1
26,205570,9,0,2,0,1,0,0,40,1,1,0
27,87006,10,0,1,0,0,0,1,40,1,1,1
37,191841,13,1,3,0,0,1,0,40,1,0,0
80,87518,10,1,3,0,1,0,1,60,1,1,1
18,271935,9,1,4,0,0,0,0,40,1,1,1
62,113443,14,1,3,0,0,1,0,33,1,0,0
51,133336,14,0,2,0,1,1,0,40,1,0,0
30,141118,11,1,3,0,0,0,0,40,1,1,1
37,419053,9,1,3,0,1,0,0,40,1,1,0
34,140092,9,1,3,0,1,0,0,40,1,1,1
40,207025,9,1,3,0,0,1,0,38,1,1,1
65,420277,10,0,2,0,1,0,0,40,1,1,1
47,142719,9,0,2,0,1,0,0,40,1,1,1
58,169611,9,0,1,0,0,0,0,40,1,1,1
53,142411,11,1,0,0,0,0,0,40,1,1,1
23,267471,8,1,4,0,0,0,0,25,1,1,1
29,177119,11,1,3,0,0,1,0,45,1,1,1
26,93806,10,0,2,0,1,0,0,55,1,1,2
21,236769,4,1,3,0,1,0,0,40,1,1,2
23,175266,10,1,3,0,1,0,0,40,1,1,1
44,236746,14,1,3,0,1,1,0,45,1,0,1
24,127647,10,1,0,0,0,0,0,35,1,1,1
21,191497,10,1,4,0,0,0,0,20,1,1,1
47,117849,12,1,4,0,1,0,0,44,1,1,1
21,194723,10,1,5,0,0,0,0,40,0,1,1
53,146378,3,0,2,0,1,0,0,40,1,1,1
19,201743,10,1,4,0,0,0,0,15,1,1,1
53,266529,11,0,2,0,1,0,0,40,1,0,1
53,187356,10,0,2,0,1,0,0,66,1,1,1
67,166187,9,1,0,0,1,0,0,38,1,0,1
38,299810,9,0,2,3,1,0,0,40,1,1,1
35,54159,9,0,2,0,1,0,0,38,1,1,1
73,127858,10,1,3,0,0,1,0,40,1,1,0
36,749105,9,1,0,0,0,0,0,36,1,1,1
37,262409,14,1,0,0,0,0,1,45,1,1,1
31,98639,9,1,0,0,1,0,0,40,1,1,1
19,294029,7,1,4,4,0,0,0,32,0,1,1
20,123901,9,1,4,0,0,0,0,40,1,1,1
64,180624,12,1,5,0,0,0,0,30,1,1,1
51,138358,6,1,3,3,0,0,0,35,1,1,1
34,82623,9,0,2,0,1,0,0,20,1,1,1
48,102112,12,0,2,0,1,0,0,50,1,0,1
54,165278,10,0,2,0,1,0,0,40,1,0,1
57,135796,6,0,2,3,1,0,0,48,1,1,1
46,358886,9,0,2,0,1,0,0,40,1,1,1
43,281138,9,1,3,0,0,0,0,40,1,1,1
32,208180,11,0,1,0,0,0,0,24,1,0,1
48,254291,13,0,2,0,1,1,0,50,1,0,2
28,133696,13,1,0,0,1,0,0,65,1,1,1
49,337768,14,0,2,0,1,0,0,50,1,0,0
33,291494,16,0,2,0,1,0,0,50,1,0,0
24,88095,10,1,3,0,0,0,0,24,0,1,1
38,344480,9,0,2,0,1,1,0,40,1,1,2
47,205712,10,0,2,0,1,0,0,38,1,1,0
23,140764,11,1,4,0,0,0,0,15,1,1,1
38,461337,9,1,3,0,0,0,0,33,1,1,1
24,293324,9,0,2,0,1,0,0,40,1,1,1
43,52498,9,1,0,0,0,0,0,40,1,0,1
34,213226,13,0,2,0,1,0,0,40,0,0,1
28,57066,9,0,2,0,1,0,0,40,1,1,1
22,112137,10,1,5,2,0,0,0,20,0,1,1
42,326083,11,0,2,0,1,0,0,40,1,1,2
