age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
31,207301,9,0,1,0,0,0,0,40,1,0,0
27,365110,13,1,3,0,0,0,0,20,1,1,2
35,211115,10,1,3,3,1,0,0,40,1,1,0
26,416577,9,0,2,3,1,0,0,45,1,1,1
37,112497,14,0,2,0,1,0,0,50,1,0,2
24,172496,13,1,3,0,1,0,0,55,1,1,1
20,147171,10,1,0,2,0,0,0,40,0,1,1
28,87239,9,1,3,0,1,0,0,50,1,1,1
21,184543,11,1,3,0,0,0,0,40,1,1,1
60,206339,9,0,2,0,1,0,0,40,1,1,1
23,150463,9,1,0,4,0,0,0,40,0,1,1
32,44777,9,1,3,3,1,0,0,46,1,1,0
38,245090,9,0,2,0,1,0,0,40,0,1,1
52,149650,16,0,2,0,1,0,0,40,0,0,0
25,124111,9,1,3,0,0,0,0,38,1,1,1
24,420779,9,0,2,3,1,0,0,35,1,1,1
37,344480,10,0,2,0,1,0,0,65,1,1,1
33,202642,13,1,5,3,0,0,0,40,0,1,1
35,37778,11,0,2,0,1,1,0,55,1,1,2
51,171409,10,0,2,0,1,0,0,40,1,0,1
43,198330,14,1,0,3,0,0,0,37,1,1,1
52,208137,11,0,2,0,1,0,0,40,1,1,1
27,157941,11,0,2,0,1,0,0,45,1,1,1
46,101430,7,1,0,3,0,0,0,40,1,1,1
27,431637,15,1,3,0,1,0,0,70,1,1,0
56,70720,8,0,2,0,1,0,0,40,1,0,1
41,220132,9,0,2,0,1,1,0,40,1,0,1
48,199735,13,1,3,0,0,0,0,44,0,1,1
43,292175,14,1,0,0,0,0,0,45,1,0,2
38,210991,13,0,2,0,1,0,1,40,1,1,0
30,247444,10,0,2,0,1,0,0,40,0,1,1
47,142581,10,0,2,3,1,0,0,40,1,0,0
46,179869,9,0,2,0,1,0,0,40,1,1,1
28,308995,10,1,4,3,0,0,0,40,0,1,1
31,304212,10,1,4,0,1,0,0,45,1,1,2
45,348854,10,1,0,0,0,0,0,27,1,1,1
37,259882,11,1,0,3,0,0,0,6,1,1,1
60,261119,9,1,0,0,0,0,0,40,1,1,2
61,248595,2,0,2,0,1,0,0,40,0,1,0
37,186035,12,0,2,0,1,0,0,55,1,1,1
26,375499,6,1,3,3,1,0,0,20,1,1,1
45,213140,6,0,2,0,1,1,0,40,1,1,1
52,176134,9,0,2,3,1,0,0,48,1,1,1
47,355320,13,0,2,0,1,1,0,40,1,0,1
28,202239,4,0,2,0,1,0,0,55,1,1,1
44,152629,13,0,2,0,1,1,0,40,1,0,1
59,105866,13,0,2,3,1,0,0,30,1,1,0
75,192813,14,1,3,0,1,0,0,45,1,1,2
24,22966,13,0,2,0,1,0,0,45,1,1,1
65,139272,13,0,2,0,1,1,0,60,1,0,2
40,199303,12,0,2,0,1,0,0,40,1,0,0
19,123416,8,1,4,0,0,1,0,40,1,1,1
90,214594,4,0,2,0,1,1,0,40,1,1,0
49,87928,9,0,2,0,1,0,0,40,1,0,1
26,244495,5,1,3,0,1,0,0,35,1,1,1
46,345911,10,1,3,0,0,0,0,40,1,1,0
40,197462,13,0,2,0,1,0,0,40,1,0,1
46,133616,10,1,0,0,0,0,0,40,1,1,1
67,217892,16,0,2,0,1,1,0,35,1,0,2
56,357118,13,1,3,0,0,0,0,60,1,1,2
27,55743,13,0,1,3,0,0,0,45,1,0,1
37,89491,14,1,3,0,0,0,0,40,1,1,0
51,102904,9,1,0,0,0,0,0,43,1,1,1
43,216070,14,0,1,1,0,0,0,50,1,0,0
35,36214,13,0,2,0,1,1,0,47,1,0,1
43,159449,10,0,2,0,1,0,0,40,1,1,0
20,386643,10,1,4,0,0,0,0,40,1,1,1
47,184402,9,1,3,0,1,0,0,32,1,1,1
35,40135,10,0,2,0,1,0,1,40,1,1,1
32,317647,9,1,4,0,1,0,0,40,1,1,0
