age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
40,286370,4,0,2,0,1,0,0,40,0,0,1
45,45857,9,1,3,0,0,0,0,28,1,1,1
33,175697,13,0,2,0,1,1,0,60,1,0,1
44,335183,8,0,2,3,1,0,0,40,1,0,2
54,113000,10,0,2,0,1,0,0,40,1,1,0
46,295566,16,1,0,0,0,1,0,65,1,0,1
48,164966,13,0,2,2,1,0,0,40,0,0,1
36,156667,13,0,2,0,1,0,1,50,1,0,1
41,102332,9,1,0,3,0,0,0,40,1,1,1
57,236944,9,0,2,3,1,0,0,40,1,0,1
51,163921,13,0,2,0,1,0,0,56,1,0,1
52,284129,10,0,2,0,1,0,0,40,1,0,1
53,149784,13,0,2,0,1,1,0,40,1,0,1
54,181132,9,0,2,0,1,0,0,40,0,0,1
24,161708,9,1,3,0,0,0,0,45,1,0,1
34,231238,9,0,2,3,1,0,0,40,1,1,1
28,90196,13,0,2,0,1,0,0,45,1,0,1
33,131568,9,0,2,0,1,0,0,66,1,1,2
62,178745,9,0,2,0,1,0,0,45,1,0,1
17,156501,8,1,4,0,0,0,0,16,1,1,1
32,131379,9,1,4,0,0,0,0,40,1,1,1
38,239755,9,0,2,0,1,0,0,40,1,1,1
57,190554,6,1,4,0,1,0,0,60,1,0,2
32,271276,9,0,2,0,1,0,0,80,1,0,1
41,82393,10,1,4,2,1,0,0,40,1,1,1
38,245090,5,0,2,0,1,0,0,40,0,1,2
21,176262,10,1,4,0,0,0,0,30,1,1,1
34,182274,10,0,1,0,0,0,1,40,1,0,1
60,168223,13,1,3,0,0,0,0,30,1,1,2
45,167159,13,0,2,0,1,0,0,50,1,0,0
22,291386,10,1,3,0,0,0,0,40,1,1,1
40,136244,10,0,1,0,0,0,0,40,1,1,1
35,179171,9,1,0,3,0,0,0,38,0,1,2
36,172104,15,1,3,4,1,0,0,40,0,0,1
64,216160,16,0,2,0,1,0,0,50,0,0,0
37,127961,9,1,3,0,1,0,0,40,1,1,1
47,280483,9,1,0,3,0,0,0,40,1,1,1
59,46466,9,0,2,0,1,0,0,40,1,0,1
23,117789,13,1,4,0,0,0,0,40,1,1,1
32,44777,9,1,3,3,1,0,0,46,1,1,0
42,270721,13,1,3,0,1,0,0,32,1,1,1
57,158077,13,0,1,0,0,0,0,40,1,1,1
29,33798,10,1,4,0,1,0,0,20,1,1,0
56,165881,9,0,2,0,1,0,0,50,1,0,2
62,110586,10,1,0,0,0,0,0,40,1,1,1
31,286911,10,0,2,0,1,0,0,38,1,1,0
31,325355,13,0,1,0,0,0,1,40,1,0,2
60,82775,10,0,2,0,1,0,0,55,1,1,1
41,183009,9,0,2,3,1,0,0,40,1,0,0
42,192381,9,0,2,0,1,0,0,40,1,0,1
58,208640,13,0,2,0,1,0,0,40,1,0,0
57,180211,15,0,2,2,1,0,0,50,0,0,2
38,229700,14,0,2,3,1,0,0,40,1,0,1
32,101562,13,1,3,0,0,0,0,45,1,1,1
25,374163,8,0,2,4,1,0,0,60,0,1,1
53,89587,10,0,2,0,1,1,0,45,1,0,1
47,61885,13,0,2,0,1,1,0,50,1,0,1
41,89942,9,1,3,0,1,1,0,45,1,1,2
23,207415,12,0,1,0,0,0,0,25,1,1,1
44,151985,14,0,1,0,0,0,0,24,1,0,1
52,237868,10,1,0,0,1,0,0,5,1,1,2
19,129151,9,1,3,0,0,0,0,40,1,1,1
18,60981,6,1,4,0,0,0,0,30,1,1,1
53,321770,9,1,5,0,0,0,0,35,1,1,0
58,190763,13,0,2,0,1,0,0,40,1,0,2
19,175820,7,1,4,0,1,0,0,25,1,1,1
58,497253,13,0,2,3,1,0,0,40,1,0,0
62,69867,13,0,2,0,1,0,0,55,1,0,1
29,168138,13,0,2,0,1,0,0,40,1,0,1
57,204751,10,0,2,0,1,0,0,40,1,0,1
21,27049,10,1,4,0,0,0,0,12,1,1,1
26,175044,10,1,4,0,1,0,0,40,1,1,0
40,219266,9,0,2,0,1,0,0,40,1,0,0
42,139126,10,0,2,0,1,0,0,40,1,0,1
39,318452,7,0,2,0,1,0,0,60,1,1,1
42,186909,12,0,1,0,0,0,0,45,1,0,0
44,187629,12,1,3,0,1,0,0,25,1,1,1
45,37987,10,0,2,0,1,0,0,45,1,1,1
64,175534,16,0,2,2,1,0,0,40,0,0,0
31,114691,9,0,2,0,1,0,0,40,1,0,1
26,106548,9,0,2,0,1,0,0,50,1,1,1
23,203139,10,1,5,0,0,0,0,40,1,1,1
38,38312,13,0,2,0,1,1,0,65,1,0,1
50,135339,8,0,2,2,1,0,0,40,0,0,1
37,263094,13,0,2,0,1,1,0,40,1,0,1
26,198801,9,0,2,0,1,0,0,45,1,1,1
38,110013,10,1,0,0,0,0,0,43,1,1,1
19,177945,10,1,4,0,1,0,0,25,1,1,1
45,201699,16,0,2,0,1,0,0,60,1,0,2
22,189277,9,1,0,3,0,0,0,40,1,1,1
43,155106,11,0,2,0,1,0,0,40,1,1,0
53,276369,9,0,2,0,1,0,0,45,1,1,1
54,215990,9,0,2,0,1,0,0,40,1,0,1
27,153805,10,0,5,4,1,0,0,50,0,0,2
39,147850,9,0,2,0,1,0,0,30,1,1,2
20,224640,12,1,4,0,0,0,0,40,1,1,1
20,157332,10,1,4,0,0,0,0,25,1,1,1
30,204470,10,0,2,0,1,0,0,36,1,0,2
45,170871,9,0,2,0,1,1,0,60,1,0,1
44,38434,13,1,0,0,0,0,0,40,1,0,0
