age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
47,287480,14,0,2,0,1,0,0,40,1,1,0
30,369027,9,0,2,3,1,0,0,45,1,1,1
31,111567,13,1,3,0,1,0,0,40,1,0,1
43,165309,9,0,2,0,1,0,0,40,1,1,0
44,229466,10,0,2,0,1,0,0,50,1,0,2
44,160574,9,0,2,0,1,0,0,65,1,0,1
49,199029,13,0,2,0,1,0,1,55,1,0,1
90,227796,14,0,2,0,1,1,0,60,1,0,0
20,271379,10,1,4,0,0,0,0,25,1,1,1
41,299505,9,1,3,3,1,0,0,40,1,1,1
35,57640,9,0,2,0,1,0,0,35,1,1,1
48,47343,14,0,2,0,1,0,0,40,1,0,1
57,94429,9,0,2,0,1,0,0,40,1,1,1
44,193755,13,1,3,0,1,0,0,50,1,0,1
55,124137,9,1,3,0,1,0,0,40,0,1,1
23,196674,10,1,3,0,1,0,0,40,1,1,1
20,94364,10,1,3,4,0,0,0,20,1,1,1
31,234500,13,0,1,0,0,0,0,40,1,1,1
25,136450,12,0,1,0,0,0,0,35,1,0,2
62,152148,5,0,2,0,1,0,0,40,1,1,1
51,189762,10,0,1,0,0,0,0,15,1,0,1
45,151584,15,0,2,0,1,0,0,35,1,0,2
55,139843,9,1,3,0,0,0,0,60,1,1,1
38,260997,10,0,2,3,1,0,0,40,1,1,1
41,356934,10,0,2,0,1,0,0,44,1,0,0
50,194231,14,1,3,0,0,0,0,40,1,0,1
31,34374,15,1,3,0,1,0,0,50,1,1,1
41,104892,14,0,2,0,1,0,0,40,1,0,1
20,161708,10,1,4,0,0,0,0,35,1,1,1
23,245147,10,1,4,3,1,0,0,40,1,1,1
36,269318,13,0,2,0,1,0,0,50,1,0,1
24,209034,12,0,4,0,0,0,0,20,1,1,1
47,262244,13,1,3,3,1,0,0,60,1,0,1
51,120781,15,0,2,4,1,1,0,70,0,0,2
45,54190,14,0,2,0,1,0,0,50,1,0,0
46,192779,15,0,2,0,1,1,0,60,1,0,2
39,176186,10,0,2,0,1,0,0,40,1,0,1
49,133669,10,0,2,0,1,0,0,40,1,0,1
49,94342,13,0,2,0,1,0,0,60,1,1,1
33,91666,8,1,3,0,1,0,0,40,1,1,1
