age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
44,181344,10,0,2,3,1,0,0,38,1,0,0
50,288353,13,0,2,0,1,0,0,40,1,0,0
33,205469,10,0,2,0,1,0,0,40,1,0,1
53,68898,10,0,2,0,1,0,0,40,1,1,1
41,132222,15,0,2,0,1,0,1,40,1,0,1
20,231286,10,1,3,3,1,0,0,15,1,1,1
46,138999,10,0,2,0,1,0,0,40,1,1,1
36,128884,9,1,3,0,0,0,0,48,1,1,0
60,156889,10,1,3,0,0,0,0,40,1,1,1
36,126569,10,0,2,0,1,0,0,40,1,0,0
58,187487,9,0,2,0,1,0,0,40,1,1,1
45,158685,9,1,3,0,0,0,0,40,1,1,1
34,160449,9,0,2,0,1,0,0,44,1,0,1
34,345705,9,1,3,0,1,0,0,45,1,0,2
55,320835,13,0,2,0,1,0,0,50,1,0,1
23,161708,13,1,4,0,0,0,0,30,1,1,1
21,231866,9,1,4,0,1,0,0,65,1,1,1
40,40024,15,0,2,0,1,0,0,38,1,0,0
20,157145,10,1,4,0,1,0,1,10,1,1,2
50,363405,13,0,1,0,0,0,0,50,1,0,2
36,213008,12,0,2,0,1,0,0,40,1,0,2
41,343079,13,0,1,0,0,0,1,20,1,1,0
46,120121,13,0,2,0,1,0,0,50,1,0,2
29,77760,9,0,2,0,1,0,0,45,1,1,1
31,259425,9,0,2,0,1,0,0,40,1,0,1
51,162944,9,0,2,0,1,0,0,40,1,1,1
52,202930,13,1,3,0,1,0,0,40,1,0,1
25,168943,13,0,1,0,0,0,0,30,1,0,1
25,120268,13,1,4,0,1,0,0,70,1,1,1
29,35032,9,0,2,0,1,0,0,40,1,1,1
51,44000,14,0,1,0,0,1,0,50,1,0,1
55,158315,9,0,2,0,1,0,0,50,1,0,2
58,204816,10,0,2,0,1,0,0,60,1,0,2
47,170850,9,0,2,0,1,1,0,60,1,1,1
39,189385,10,1,0,3,0,0,0,30,1,1,0
31,137814,10,1,4,0,0,0,0,30,1,1,1
43,124692,13,0,2,0,1,0,0,40,1,0,1
26,391349,13,1,3,0,0,0,0,40,1,1,1
35,267891,9,0,1,0,0,0,0,38,1,1,1
35,33975,13,0,2,0,1,0,0,40,1,0,0
22,216129,9,1,5,0,1,0,0,40,1,1,0
63,133144,9,0,2,0,1,0,0,45,1,1,1
36,280169,10,0,2,0,1,1,0,8,1,1,2
36,156400,10,1,0,0,0,0,0,40,1,1,1
48,47343,14,0,2,0,1,0,0,40,1,0,1
43,230961,9,0,2,0,1,0,0,40,1,1,0
20,33644,9,1,4,0,0,0,0,30,1,1,1
21,109869,9,1,4,0,1,0,0,30,1,1,1
33,296453,14,0,2,0,1,0,0,15,1,1,1
25,57512,10,1,3,0,1,0,0,45,1,1,1
37,126011,11,1,4,0,1,0,0,40,1,1,1
39,216473,13,0,2,0,1,0,0,60,1,0,2
32,73585,11,0,2,0,1,0,0,40,1,1,1
51,74160,14,1,0,0,1,0,0,60,1,0,2
27,177761,10,0,2,4,1,0,0,50,1,1,1
28,398220,3,1,5,0,1,0,0,40,0,1,1
27,275110,9,0,2,3,1,0,0,80,1,0,1
30,241583,10,0,2,0,1,0,0,40,1,1,1
42,340234,9,0,2,2,1,1,0,40,1,0,1
53,102828,9,0,2,0,1,0,0,35,1,0,1
48,191277,11,0,2,0,1,0,0,50,1,0,2
46,268281,13,1,3,0,0,0,0,40,1,1,1
55,381965,13,0,5,0,1,0,0,40,1,1,1
26,45869,13,1,4,0,1,0,0,40,1,1,1
46,161386,5,0,1,0,0,0,0,50,1,1,2
44,323790,13,0,2,0,1,0,0,40,1,0,0
48,160647,10,1,3,0,0,0,0,40,0,0,1
44,358199,10,0,2,0,1,0,0,45,1,0,1
32,194901,9,0,2,0,1,0,0,40,1,1,1
43,117471,9,1,3,0,0,0,0,40,1,1,0
66,167711,9,1,3,0,0,0,0,40,1,0,1
25,66622,10,1,4,0,0,0,0,25,1,1,1
33,232475,9,0,2,0,1,0,0,40,1,0,1
21,180339,11,1,3,0,0,0,1,30,1,1,1
57,103403,3,0,2,0,1,0,0,40,1,1,1
39,191342,13,0,2,2,1,0,0,40,0,0,1
59,201263,13,0,2,0,1,1,0,55,1,0,2
34,341051,14,0,2,0,1,0,0,50,1,0,0
38,99156,9,1,4,0,1,0,0,35,1,1,1
32,188246,10,0,2,0,1,0,0,40,1,0,1
54,185846,14,0,2,0,1,0,1,40,1,0,0
51,144084,9,1,4,0,0,0,0,40,1,1,1
62,88579,9,1,3,0,0,0,0,38,1,1,1
18,256005,9,1,4,0,1,0,0,40,1,1,1
48,493862,9,0,2,3,1,1,0,38,1,0,0
27,183627,13,0,2,0,1,0,1,50,1,0,1
34,242984,13,1,3,0,1,0,0,50,1,1,2
25,396633,10,0,1,3,0,0,0,56,1,0,1
40,325159,10,0,2,0,1,0,0,50,1,0,2
56,357118,14,0,1,0,0,0,0,40,1,0,1
48,160220,11,0,2,0,1,0,0,40,1,0,1
21,654141,9,1,3,3,1,0,0,32,1,1,1
55,377061,13,0,2,0,1,0,0,40,1,0,1
59,153484,13,0,2,0,1,1,0,50,1,0,1
30,455995,7,1,3,0,1,0,0,45,1,0,2
19,356272,10,1,3,0,0,0,0,25,1,1,1
58,118303,9,1,3,0,0,0,0,35,1,0,1
53,346754,10,0,1,0,0,0,0,40,1,0,1
22,401451,10,0,2,0,1,0,0,48,1,0,1
30,174215,16,1,3,0,0,0,0,15,1,1,1
42,192381,9,0,2,0,1,0,0,40,1,0,1
46,219967,13,0,2,0,1,0,0,40,1,0,0
