age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
25,193787,10,1,4,0,0,0,0,40,1,1,1
35,194404,12,1,3,0,1,0,0,40,1,1,2
39,176186,10,0,2,0,1,0,0,50,1,0,1
38,173208,14,0,2,0,1,0,0,25,1,1,1
44,320984,10,0,2,0,1,1,0,60,1,0,2
49,125421,9,0,1,0,0,0,0,40,1,0,1
30,30226,7,1,4,0,1,0,0,40,1,1,1
57,236944,9,0,2,3,1,0,0,40,1,0,1
44,144778,10,1,3,0,1,0,0,45,1,0,1
25,207342,10,1,3,3,1,0,0,40,1,1,0
46,377622,9,0,2,0,1,0,0,40,1,1,0
47,101926,13,1,3,0,1,0,0,70,1,0,2
39,99065,13,0,1,0,0,0,0,40,0,0,1
59,67841,9,0,2,0,1,0,0,40,1,0,1
21,370990,10,1,4,0,1,0,0,40,1,1,1
47,145290,9,0,2,0,1,0,1,50,1,0,2
45,162187,13,0,2,0,1,0,0,52,1,0,1
33,342458,12,1,3,0,1,0,0,56,1,1,0
35,241126,14,0,2,0,1,0,0,40,1,0,1
61,162432,9,1,3,0,0,0,0,40,1,1,1
49,311671,10,0,2,0,1,0,0,40,1,0,0
36,82743,12,1,3,0,1,0,0,55,0,1,1
49,176814,10,0,2,0,1,0,0,50,0,1,1
46,110015,4,0,2,0,1,0,0,75,0,1,2
56,176118,9,0,2,0,1,1,0,40,1,0,1
54,174102,10,1,3,0,1,0,0,40,1,0,1
33,180551,10,1,0,0,0,0,0,40,1,1,1
46,123598,10,0,2,0,1,0,0,48,1,0,1
54,197975,3,0,2,0,1,0,0,51,1,1,1
43,352005,13,0,2,0,1,1,0,45,1,0,1
40,168071,9,1,4,0,1,0,0,28,1,1,1
28,189346,9,1,4,0,1,0,0,48,1,1,1
52,185407,11,0,2,0,1,0,0,48,0,0,1
41,197558,13,1,3,0,1,0,0,40,1,1,0
48,112906,14,0,2,0,1,0,0,55,1,0,1
49,148549,13,0,2,0,1,0,1,50,1,0,1
53,251675,10,1,3,0,1,1,0,50,0,0,2
30,164190,11,0,2,0,1,1,0,52,1,0,1
37,194630,14,1,4,0,0,0,0,40,1,1,0
17,285169,7,1,4,0,0,0,0,40,1,1,1
36,361888,9,0,2,0,1,0,0,45,1,0,1
43,112494,9,1,3,0,1,0,0,45,1,1,1
56,163212,9,1,0,0,0,1,0,40,1,0,2
35,70447,10,1,0,2,1,1,0,20,1,1,1
38,192337,13,0,2,0,1,1,0,40,1,0,1
28,108574,10,0,1,0,0,0,0,15,1,1,1
44,119281,15,0,2,0,1,0,0,50,1,0,1
51,108435,14,0,2,0,1,0,0,47,1,0,1
47,162741,12,0,1,3,0,1,0,40,1,0,1
28,219267,9,1,0,0,0,0,0,28,1,1,1
23,199915,13,1,4,0,0,0,0,35,1,1,1
48,119722,10,0,2,3,1,0,0,8,1,1,1
36,175360,14,1,3,0,1,1,0,50,1,0,1
54,168553,13,0,2,0,1,0,0,40,1,1,0
42,139012,16,0,2,2,1,0,0,40,0,0,1
34,172928,9,0,2,0,1,0,0,65,1,1,1
30,271710,13,0,2,0,1,1,0,50,1,0,1
45,197038,13,1,3,0,1,0,0,50,1,0,1
30,130369,11,1,0,0,0,0,0,40,1,1,1
45,131826,10,0,2,0,1,0,0,40,1,1,1
47,205730,9,0,2,0,1,0,0,56,1,0,1
50,68898,14,0,2,0,1,1,0,55,1,0,2
48,159726,9,0,2,0,1,0,0,55,1,0,1
43,114859,10,0,2,0,1,0,0,17,1,1,0
35,556902,9,1,3,3,1,0,0,40,1,1,1
34,212163,10,0,2,0,1,0,0,25,1,1,1
48,143299,9,1,3,3,1,0,0,40,1,1,1
24,186452,9,1,3,0,1,0,0,50,1,1,1
37,192939,13,0,2,0,1,0,0,40,1,0,1
39,326566,10,1,4,3,1,0,0,40,1,1,0
37,243409,9,0,2,0,1,0,0,50,1,1,1
41,213019,11,0,1,0,0,0,0,38,1,0,1
57,135339,13,0,2,2,1,0,0,40,0,0,1
44,171589,11,0,2,0,1,1,0,40,1,0,0
46,84402,13,1,3,0,1,0,0,45,1,0,1
42,433170,10,0,2,0,1,0,0,60,1,0,1
23,434467,9,1,3,0,1,0,0,48,1,1,1
38,215419,9,0,1,0,0,0,0,36,1,0,1
49,324791,13,0,2,0,1,0,0,50,1,0,0
66,186324,13,0,2,0,1,0,0,5,1,0,1
64,185912,15,0,2,0,1,1,0,35,1,0,2
48,265192,9,0,2,0,1,0,0,45,1,1,1
25,114150,9,1,5,0,1,0,0,40,1,1,1
40,215596,13,1,3,4,1,0,0,40,0,1,1
36,160035,9,1,3,0,1,0,0,40,1,1,1
36,184456,13,1,3,0,1,1,0,55,1,0,2
19,282698,4,1,4,0,1,0,0,80,1,1,1
23,180837,9,1,4,3,0,0,0,40,1,1,1
45,200363,11,1,3,0,0,0,0,44,1,1,1
20,142233,9,1,3,0,0,0,0,35,1,1,1
40,178866,9,0,1,0,0,0,0,20,1,0,0
45,61885,14,0,2,0,1,0,0,37,1,0,0
37,89718,10,0,2,0,1,0,0,45,1,1,1
21,239577,10,1,4,0,1,0,0,40,1,1,1
41,227968,13,0,1,3,0,0,0,35,0,0,1
44,201723,13,0,2,0,1,1,0,45,1,0,1
26,214069,9,1,3,0,1,0,0,40,1,1,1
35,241153,11,1,3,0,1,0,0,40,1,1,1
54,161691,14,1,3,0,0,0,1,40,1,0,1
58,223214,9,0,2,0,1,0,0,40,1,1,0
