age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
47,287480,14,0,2,0,1,0,0,40,1,1,0
30,369027,9,0,2,3,1,0,0,45,1,1,1
71,143437,14,0,2,0,1,1,0,40,1,0,2
31,111567,13,1,3,0,1,0,0,40,1,0,1
43,165309,9,0,2,0,1,0,0,40,1,1,0
44,229466,10,0,2,0,1,0,0,50,1,0,2
65,27012,4,1,0,0,0,0,0,50,1,1,3
35,190895,10,0,2,0,1,0,0,60,1,1,1
44,160574,9,0,2,0,1,0,0,65,1,0,1
49,199029,13,0,2,0,1,0,1,55,1,0,1
27,58654,11,1,0,0,0,0,0,40,1,1,1
61,166124,9,0,2,0,1,0,0,40,1,0,1
32,127651,9,0,2,0,1,0,0,40,1,0,0
67,124470,9,0,2,0,1,0,0,60,1,1,2
39,187046,9,0,2,0,1,1,0,38,1,1,1
59,252714,9,0,2,0,1,0,0,30,0,1,1
29,160786,9,0,2,0,1,0,0,55,1,1,2
90,227796,14,0,2,0,1,1,0,60,1,0,0
20,271379,10,1,4,0,0,0,0,25,1,1,1
58,175127,8,0,5,0,1,0,0,40,1,1,1
49,204241,13,1,3,0,1,0,0,45,1,1,2
41,299505,9,1,3,3,1,0,0,40,1,1,1
35,57640,9,0,2,0,1,0,0,35,1,1,1
40,198452,7,0,2,0,1,0,0,40,1,1,1
48,47343,14,0,2,0,1,0,0,40,1,0,1
34,319854,16,1,3,0,1,0,0,40,0,0,1
45,201699,11,0,2,0,1,0,0,40,1,0,1
26,275703,10,0,2,0,1,0,0,40,1,1,1
57,94429,9,0,2,0,1,0,0,40,1,1,1
44,193755,13,1,3,0,1,0,0,50,1,0,1
34,36385,14,0,2,0,1,0,0,45,1,0,1
42,193882,10,0,2,0,1,0,0,40,1,0,1
55,124137,9,1,3,0,1,0,0,40,0,1,1
23,196674,10,1,3,0,1,0,0,40,1,1,1
39,192251,9,1,4,0,0,0,0,40,1,0,1
44,156413,10,0,2,0,1,0,0,44,1,0,1
20,94364,10,1,3,4,0,0,0,20,1,1,1
77,117898,13,0,2,0,1,0,0,50,1,0,1
38,149347,10,1,3,0,1,0,0,60,1,1,1
31,234500,13,0,1,0,0,0,0,40,1,1,1
47,280798,10,0,2,0,1,0,0,40,1,0,1
25,136450,12,0,1,0,0,0,0,35,1,0,2
62,152148,5,0,2,0,1,0,0,40,1,1,1
51,189762,10,0,1,0,0,0,0,15,1,0,1
37,167482,9,1,4,0,1,0,0,40,1,1,1
38,169104,13,0,2,2,1,0,0,40,0,0,0
45,151584,15,0,2,0,1,0,0,35,1,0,2
37,58337,10,1,3,0,0,0,0,40,1,0,1
63,39181,16,1,3,0,0,0,1,60,1,0,0
62,69867,11,0,2,0,1,1,0,50,1,0,1
36,202950,13,0,2,0,1,0,0,50,0,1,2
55,139843,9,1,3,0,0,0,0,60,1,1,1
17,186890,6,0,4,0,0,0,0,30,1,1,1
51,166934,9,0,2,0,1,0,0,40,1,0,1
38,260997,10,0,2,3,1,0,0,40,1,1,1
41,356934,10,0,2,0,1,0,0,44,1,0,0
45,81487,10,0,2,0,1,0,0,40,0,0,0
41,58880,13,0,1,0,0,1,0,10,1,0,1
40,155106,5,0,2,0,1,0,0,40,1,0,2
39,36376,10,0,2,0,1,0,0,60,1,1,1
59,277034,9,1,0,0,1,0,0,60,1,0,1
41,106900,13,0,2,0,1,0,0,38,1,1,1
65,222810,11,1,3,0,0,0,0,40,1,1,1
50,194231,14,1,3,0,0,0,0,40,1,0,1
17,166242,6,1,4,0,0,0,0,15,1,1,1
31,34374,15,1,3,0,1,0,0,50,1,1,1
41,104892,14,0,2,0,1,0,0,40,1,0,1
20,161708,10,1,4,0,0,0,0,35,1,1,1
55,305850,15,0,2,0,1,1,0,40,1,0,0
23,245147,10,1,4,3,1,0,0,40,1,1,1
30,207937,15,1,3,0,1,1,0,50,1,0,1
36,269318,13,0,2,0,1,0,0,50,1,0,1
18,173585,7,1,4,0,1,0,0,15,0,1,1
24,209034,12,0,4,0,0,0,0,20,1,1,1
37,226947,11,0,2,0,1,0,0,40,1,0,1
40,445382,9,0,2,0,1,0,0,40,1,0,1
47,262244,13,1,3,3,1,0,0,60,1,0,1
30,168443,9,1,0,0,0,0,0,30,1,1,1
59,170104,13,0,2,0,1,0,1,50,1,0,1
23,56402,10,0,2,0,1,0,0,30,1,1,0
46,175428,14,0,2,0,1,0,0,40,1,0,0
45,340341,10,1,0,0,0,0,0,40,1,1,1
51,120781,15,0,2,4,1,1,0,70,0,0,2
20,185452,9,1,4,0,0,0,0,40,1,1,1
45,54190,14,0,2,0,1,0,0,50,1,0,0
40,56651,9,0,2,0,1,0,0,40,1,1,1
38,176357,9,0,2,0,1,0,0,50,1,1,2
46,192779,15,0,2,0,1,1,0,60,1,0,2
51,138852,9,0,2,0,1,1,0,40,0,0,1
39,177154,13,0,2,0,1,1,0,50,1,0,1
19,170125,9,1,4,0,1,0,0,40,1,1,2
41,347653,15,0,2,0,1,0,1,50,1,0,1
50,421561,10,1,3,0,1,0,0,40,1,1,1
26,118497,9,0,2,0,1,0,0,60,1,1,1
39,176186,10,0,2,0,1,0,0,40,1,0,1
49,133669,10,0,2,0,1,0,0,40,1,0,1
29,152461,13,1,3,0,0,0,0,42,1,1,0
49,94342,13,0,2,0,1,0,0,60,1,1,1
33,91666,8,1,3,0,1,0,0,40,1,1,1
46,165138,10,0,2,0,1,0,0,45,1,0,1
