age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
46,266337,11,1,0,0,1,0,0,40,1,1,1
37,86551,13,0,2,0,1,0,0,45,1,0,1
39,231491,9,1,5,0,1,0,0,40,1,1,1
24,243368,1,1,3,0,1,0,0,36,0,1,1
40,126845,10,0,2,0,1,0,0,40,1,0,1
24,202570,13,1,4,3,1,0,0,15,1,1,1
34,209317,9,0,2,0,1,0,0,40,0,1,1
57,19520,16,1,0,0,0,0,0,50,1,1,0
47,206947,12,1,3,0,0,0,0,67,1,1,2
36,210452,13,1,0,0,1,0,0,45,1,1,1
58,229498,10,1,3,0,0,0,0,20,1,0,2
31,189269,9,1,4,0,1,0,0,40,1,1,0
37,355856,13,0,2,2,1,0,0,40,0,0,1
28,25864,9,1,0,1,0,0,0,35,1,1,0
50,213296,10,0,2,0,1,0,0,48,1,0,1
37,240810,12,0,2,0,1,0,0,45,1,1,1
48,192945,9,0,2,0,1,1,0,40,1,0,2
33,300681,9,1,3,3,1,0,0,40,1,1,0
57,174353,9,1,3,0,1,0,0,40,1,1,1
60,129447,9,1,3,0,0,0,0,35,1,1,0
49,31267,13,0,2,0,1,0,0,50,1,1,0
40,199303,13,0,2,0,1,0,0,40,1,1,2
19,321817,7,1,4,0,0,0,0,40,1,1,1
30,226665,13,0,2,3,1,0,0,42,1,0,1
66,167711,9,1,3,0,0,0,0,40,1,0,1
39,67433,13,1,3,0,0,0,0,40,1,1,1
34,183778,9,1,3,0,1,0,0,40,1,1,1
56,182062,13,0,2,0,1,0,0,48,1,0,1
17,287160,7,1,4,0,0,0,0,15,1,1,1
44,221172,9,1,3,0,1,0,0,30,1,1,1
32,323055,9,0,2,0,1,0,0,40,1,1,1
52,191529,10,0,2,0,1,0,1,60,1,1,1
24,29591,13,1,3,4,0,0,0,40,1,1,0
36,146412,10,1,0,0,0,0,0,40,1,1,1
70,303588,10,0,2,0,1,0,0,20,1,1,2
17,132636,7,1,4,0,0,0,0,15,1,1,1
49,263568,13,0,2,0,1,0,0,60,1,0,2
51,157043,7,1,0,3,0,0,0,40,1,1,1
66,22313,7,0,2,0,1,0,0,20,1,1,1
24,96844,10,1,3,0,0,0,0,17,1,1,1
40,151408,14,1,3,0,0,0,0,40,1,1,1
50,195298,10,0,2,0,1,0,0,50,1,0,1
36,215392,13,1,3,0,0,0,0,40,1,1,1
47,169549,9,0,2,0,1,0,0,40,1,0,1
32,481096,3,1,4,0,0,0,0,10,1,1,0
31,198452,13,1,4,0,0,0,0,40,1,1,1
23,289909,10,1,3,0,1,0,0,45,1,1,1
21,182823,13,1,4,0,1,0,0,30,1,1,1
29,173611,10,1,4,0,0,0,0,40,1,1,1
