age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
40,286370,4,0,2,0,1,0,0,40,0,0,1
19,104112,9,1,0,3,1,0,0,30,0,1,1
38,296478,11,0,2,0,1,1,0,40,1,0,1
45,45857,9,1,3,0,0,0,0,28,1,1,1
43,188436,14,0,2,0,1,1,0,45,1,1,2
33,175697,13,0,2,0,1,1,0,60,1,0,1
44,335183,8,0,2,3,1,0,0,40,1,0,2
54,113000,10,0,2,0,1,0,0,40,1,1,0
46,295566,16,1,0,0,0,1,0,65,1,0,1
21,62339,6,1,3,0,1,0,0,40,1,1,1
48,164966,13,0,2,2,1,0,0,40,0,0,1
36,156667,13,0,2,0,1,0,1,50,1,0,1
58,186791,10,0,1,0,0,0,0,40,1,0,2
41,102332,9,1,0,3,0,0,0,40,1,1,1
57,236944,9,0,2,3,1,0,0,40,1,0,1
36,85272,12,0,1,0,0,0,0,30,1,0,1
43,193882,10,0,2,0,1,1,0,40,1,0,1
51,163921,13,0,2,0,1,0,0,56,1,0,1
28,130620,7,1,0,2,0,0,0,40,0,1,0
52,284129,10,0,2,0,1,0,0,40,1,0,1
53,149784,13,0,2,0,1,1,0,40,1,0,1
54,181132,9,0,2,0,1,0,0,40,0,0,1
24,161708,9,1,3,0,0,0,0,45,1,0,1
42,235786,12,0,2,0,1,0,0,50,1,0,1
34,231238,9,0,2,3,1,0,0,40,1,1,1
31,327825,9,1,0,0,0,0,1,40,1,1,1
28,90196,13,0,2,0,1,0,0,45,1,0,1
43,336513,10,0,2,0,1,0,1,40,1,0,1
33,131568,9,0,2,0,1,0,0,66,1,1,2
32,190228,9,0,2,0,1,0,0,40,1,1,0
62,178745,9,0,2,0,1,0,0,45,1,0,1
17,156501,8,1,4,0,0,0,0,16,1,1,1
39,174368,9,0,1,0,0,0,0,40,1,0,1
32,131379,9,1,4,0,0,0,0,40,1,1,1
38,239755,9,0,2,0,1,0,0,40,1,1,1
57,190554,6,1,4,0,1,0,0,60,1,0,2
78,316261,13,1,3,0,1,1,0,20,1,0,2
32,271276,9,0,2,0,1,0,0,80,1,0,1
58,194068,14,0,2,0,1,0,1,50,1,0,0
57,73411,10,0,2,0,1,0,0,40,1,0,1
21,194096,10,1,4,0,0,0,0,40,1,1,1
37,308691,13,0,2,0,1,0,0,45,1,0,1
58,154537,9,0,1,0,0,0,0,20,1,0,2
39,114079,12,1,3,0,1,0,0,40,1,1,1
41,82393,10,1,4,2,1,0,0,40,1,1,1
38,245090,5,0,2,0,1,0,0,40,0,1,2
21,176262,10,1,4,0,0,0,0,30,1,1,1
34,182274,10,0,1,0,0,0,1,40,1,0,1
26,174592,10,1,3,0,0,0,0,40,1,1,1
60,168223,13,1,3,0,0,0,0,30,1,1,2
45,167159,13,0,2,0,1,0,0,50,1,0,0
22,291386,10,1,3,0,0,0,0,40,1,1,1
40,136244,10,0,1,0,0,0,0,40,1,1,1
24,249957,10,1,4,0,1,0,0,40,1,1,1
33,156192,14,0,2,0,1,0,0,45,1,0,1
35,179171,9,1,0,3,0,0,0,38,0,1,2
36,172104,15,1,3,4,1,0,0,40,0,0,1
37,108140,14,0,2,0,1,1,0,45,1,0,1
33,133503,9,0,2,0,1,1,0,16,1,1,1
64,181408,11,0,2,0,1,0,0,10,1,1,2
53,205288,9,0,1,0,0,1,0,35,1,0,0
35,126569,10,0,2,0,1,1,0,40,1,1,1
47,159550,9,1,3,3,0,0,0,40,1,1,1
64,216160,16,0,2,0,1,0,0,50,0,0,0
45,34248,9,0,2,0,1,0,0,50,1,1,1
19,285263,9,1,4,0,1,0,0,40,1,1,1
33,295621,13,0,2,3,1,0,0,25,1,0,2
59,41258,13,0,2,0,1,0,0,50,1,1,2
30,196385,10,0,2,0,1,0,0,45,1,0,1
37,127961,9,1,3,0,1,0,0,40,1,1,1
33,99309,10,1,0,0,1,0,0,50,1,1,1
47,280483,9,1,0,3,0,0,0,40,1,1,1
59,46466,9,0,2,0,1,0,0,40,1,0,1
46,102771,14,0,2,0,1,0,1,40,1,0,1
34,72793,13,1,3,0,0,0,0,15,1,1,1
23,117789,13,1,4,0,0,0,0,40,1,1,1
51,177727,12,0,2,0,1,0,0,45,1,0,1
47,177457,10,0,2,3,1,0,0,40,1,1,2
32,44777,9,1,3,3,1,0,0,46,1,1,0
42,270721,13,1,3,0,1,0,0,32,1,1,1
42,54202,15,0,2,0,1,0,0,50,1,0,2
52,229983,15,0,1,0,0,1,0,30,1,0,1
44,199551,7,1,3,3,1,0,0,40,1,1,0
33,195576,9,0,2,0,1,1,0,60,1,1,1
60,181200,8,0,2,0,1,0,0,40,1,1,1
32,188246,10,0,2,0,1,0,0,40,1,0,1
57,158077,13,0,1,0,0,0,0,40,1,1,1
29,33798,10,1,4,0,1,0,0,20,1,1,0
39,388023,9,1,3,0,0,0,0,38,1,1,1
56,165881,9,0,2,0,1,0,0,50,1,0,2
34,324654,9,1,4,2,1,0,0,40,0,1,1
32,176185,10,1,5,0,1,0,0,60,1,1,1
62,110586,10,1,0,0,0,0,0,40,1,1,1
61,339358,3,0,5,0,0,0,0,45,0,1,1
37,99233,9,0,2,0,1,0,0,40,1,1,1
31,286911,10,0,2,0,1,0,0,38,1,1,0
46,341762,13,0,2,0,1,1,0,45,1,0,0
31,325355,13,0,1,0,0,0,1,40,1,0,2
45,159816,14,0,1,0,0,0,1,35,1,0,0
33,615893,14,0,2,3,1,0,0,40,0,1,0
60,82775,10,0,2,0,1,0,0,55,1,1,1
35,135436,15,0,2,0,1,0,0,50,1,0,2
41,183009,9,0,2,3,1,0,0,40,1,0,0
40,240504,13,0,2,0,1,0,0,45,1,0,1
46,237731,11,0,2,0,1,0,0,40,1,1,1
55,153451,9,0,1,0,0,0,1,40,1,0,0
42,192381,9,0,2,0,1,0,0,40,1,0,1
43,104196,10,0,2,0,1,0,0,40,1,1,1
58,208640,13,0,2,0,1,0,0,40,1,0,0
57,180211,15,0,2,2,1,0,0,50,0,0,2
33,204742,10,0,2,0,1,0,0,44,1,1,1
38,229700,14,0,2,3,1,0,0,40,1,0,1
32,101562,13,1,3,0,0,0,0,45,1,1,1
35,259846,9,0,2,0,1,0,0,55,1,1,1
25,374163,8,0,2,4,1,0,0,60,0,1,1
53,89587,10,0,2,0,1,1,0,45,1,0,1
30,163604,13,1,0,0,0,0,0,55,1,0,1
47,61885,13,0,2,0,1,1,0,50,1,0,1
41,89942,9,1,3,0,1,1,0,45,1,1,2
63,266083,4,0,2,0,1,0,0,60,1,0,1
23,207415,12,0,1,0,0,0,0,25,1,1,1
32,410615,9,0,2,0,1,0,1,60,1,0,2
44,151985,14,0,1,0,0,0,0,24,1,0,1
