age,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,employment_type
42,228320,4,1,3,0,1,0,0,40,1,1,0
22,310380,9,1,0,3,0,0,0,40,1,1,1
56,115439,10,0,2,0,1,0,0,60,1,1,2
38,219546,13,0,2,0,1,0,0,40,1,0,1
43,174051,13,0,2,0,1,0,0,48,1,1,1
36,159016,9,0,2,0,1,0,0,38,1,1,1
27,314240,12,1,3,0,1,1,0,40,1,1,1
25,330695,10,0,2,0,1,0,0,50,1,1,1
44,186916,14,0,2,0,1,0,0,50,1,0,1
44,160785,13,0,2,0,1,0,0,60,1,0,1
29,289991,14,0,2,0,1,0,0,50,1,1,0
42,108183,14,0,2,2,1,0,1,40,0,0,0
34,134737,14,0,2,0,1,1,0,55,1,0,1
18,94196,9,1,4,0,0,0,0,25,1,1,1
37,69251,10,0,2,2,1,0,0,40,1,1,1
26,206199,9,1,4,3,1,0,0,40,1,1,1
25,199947,9,0,1,0,0,0,0,40,1,1,1
42,175526,9,0,2,0,1,0,0,40,1,1,1
49,110172,9,0,2,0,1,0,0,40,1,1,0
49,266150,9,0,1,0,0,0,0,40,1,1,1
37,252939,11,1,0,3,0,1,0,40,1,1,0
58,196403,9,0,1,0,0,0,0,10,1,0,2
64,84737,9,0,2,2,1,0,0,35,1,0,0
24,325744,9,1,3,0,1,0,0,40,1,1,1
31,25216,13,1,0,0,0,0,0,40,1,1,1
47,154033,10,1,3,0,0,0,1,40,1,1,0
61,120939,15,0,2,0,1,0,0,5,1,0,1
34,170772,9,0,2,0,1,0,0,50,1,1,1
36,448337,9,1,0,3,0,0,0,40,1,1,1
40,193494,9,0,2,0,1,0,0,46,1,1,1
47,72880,14,1,3,0,0,0,0,40,1,1,1
25,28008,12,1,0,0,0,0,0,40,1,1,1
23,163665,9,1,3,0,0,0,0,32,1,1,1
32,40444,14,1,3,0,1,0,0,50,1,1,0
36,24106,9,0,2,0,1,1,0,40,1,0,1
27,245661,9,1,4,0,0,0,0,40,1,1,1
40,128700,10,1,0,0,0,0,0,40,1,1,1
30,164190,9,0,2,0,1,0,0,40,1,0,1
23,234663,9,1,3,0,1,0,0,40,1,1,1
37,241463,9,0,2,0,1,0,1,65,1,0,2
25,104662,9,1,0,0,0,0,0,22,1,1,1
26,34803,9,1,3,0,0,0,0,40,1,1,1
51,197656,10,0,2,0,1,0,0,45,1,0,1
32,172375,13,1,3,0,1,0,0,38,1,1,1
44,187164,9,1,0,0,1,0,0,60,1,1,2
21,25505,11,1,0,3,0,0,0,35,1,1,1
40,130834,10,1,3,0,0,0,0,40,1,1,1
44,175485,13,0,2,0,1,0,0,12,1,1,1
32,175856,13,0,2,0,1,0,1,40,1,0,1
38,129102,9,0,2,0,1,0,0,50,1,1,1
24,653574,9,1,4,0,1,0,0,40,0,1,1
80,101771,7,0,2,0,1,0,0,25,1,1,2
48,110457,10,0,2,0,1,0,0,40,1,0,0
36,185394,6,1,3,0,0,0,0,34,1,1,1
49,175958,10,0,2,0,1,0,0,80,1,0,1
58,407138,4,0,2,0,1,1,0,50,0,1,1
36,339772,9,1,3,3,1,0,0,40,1,1,0
27,169815,13,1,4,0,1,0,0,40,1,1,1
60,525878,9,0,2,3,1,0,0,40,1,1,2
40,76487,9,0,2,0,1,0,0,40,1,1,1
25,190650,13,1,4,2,1,0,0,40,0,1,1
58,121912,11,0,2,0,1,0,0,42,1,1,2
28,191027,9,1,3,0,1,0,0,40,1,1,2
45,204405,11,0,2,0,1,0,0,20,1,1,2
47,211239,10,0,2,0,1,0,0,40,1,1,1
19,182355,10,1,4,3,0,0,0,20,1,1,1
57,99364,5,0,2,0,1,0,0,40,0,1,1
49,185041,9,0,2,0,1,0,0,40,1,1,1
30,261943,7,1,3,0,1,0,0,30,0,1,2
53,195922,14,1,3,0,0,0,0,40,1,1,0
32,160634,13,0,2,0,1,0,0,60,1,1,1
49,315984,9,0,2,0,1,0,0,40,1,1,1
51,215647,9,1,3,0,0,0,0,43,1,1,1
40,95639,9,1,5,1,1,0,0,40,1,1,0
25,249214,10,1,0,3,0,0,0,40,1,1,0
44,226129,11,0,2,0,1,0,0,50,1,0,1
20,47791,8,1,3,0,0,0,0,10,1,1,1
46,138370,4,0,2,2,1,0,1,40,0,1,1
29,196971,13,1,4,0,0,0,0,72,1,1,1
90,187749,12,0,2,2,1,0,0,20,0,1,0
45,241350,9,0,2,0,1,0,0,48,1,0,1
40,111483,14,0,2,0,1,0,0,50,1,0,1
41,111772,12,0,2,0,1,0,1,40,1,0,2
23,181820,10,1,4,0,1,0,0,40,1,1,1
27,68037,10,1,3,0,1,0,0,45,1,1,1
68,166083,9,0,2,0,1,0,0,40,1,0,2
37,238959,9,0,1,0,0,0,0,40,1,1,1
51,353281,9,1,0,0,0,0,0,20,1,1,2
48,238959,14,1,0,3,0,1,0,40,1,0,0
45,214068,16,0,2,0,1,0,0,50,1,0,1
60,232242,9,0,2,0,1,0,0,40,1,1,1
52,168539,9,0,2,0,1,0,0,40,1,0,0
33,181091,10,0,2,0,1,0,0,40,1,1,1
48,193775,13,1,4,0,1,0,0,38,1,0,1
35,267776,9,1,5,0,0,0,0,30,1,1,2
47,204692,9,0,2,0,1,0,0,40,1,1,1
21,50411,9,1,3,0,1,0,0,40,1,1,1
50,175456,9,0,2,0,1,0,0,50,1,1,2
23,143062,9,1,4,0,1,0,0,40,1,1,1
36,258102,9,1,3,0,1,0,0,40,1,1,1
30,337908,12,0,1,3,0,0,0,20,1,1,1
39,218916,15,1,3,0,1,0,0,50,1,1,1
19,198663,9,1,5,0,1,0,0,40,1,1,1
46,162852,9,1,0,0,0,0,0,40,1,1,0
45,204057,13,1,0,0,0,0,0,40,0,1,1
37,243425,9,1,5,0,0,0,0,50,0,1,1
36,233571,10,1,3,0,0,0,0,4,1,1,1
46,72896,5,0,2,0,1,0,0,43,1,1,1
66,313255,10,0,2,0,1,0,0,24,1,1,1
48,265295,13,0,2,0,1,0,0,40,1,0,1
50,146310,5,0,2,0,1,0,0,40,1,1,1
22,151790,10,0,1,0,0,0,0,30,0,1,1
